state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,excessive_drinking_raw_value,motor_vehicle_crash_deaths_raw_value,chlamydia_rate_raw_value,teen_births_raw_value,uninsured_adults_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,hospice_use_raw_value,high_school_graduation_raw_value,college_degrees_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,inadequate_social_support_raw_value,single-parent_households_raw_value,violent_crime_raw_value,homicides_raw_value,air_pollution-particulate_matter_days_raw_value,air_pollution-ozone_days_raw_value,access_to_healthy_foods_raw_value,liquor_store_density_raw_value,smoking_during_pregnancy_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,lead_poisoned_children_(wi)_raw_value,municipal_water_(wi)_raw_value,contaminants_in_municipal_water_(wi)_raw_value
VA,Fluvanna County,6287.7,0.0912,4.16,2.05,0.0716,0.1197,0.285,0.152,27.6,143.7,30.1,0.163,48.29140503,0.8933,0.379991569,0.739669422,0.280350655,0.033,0.079,37.1,0.1394,0.062901843,99.14520754,,0,0,0.4,0.402787288,,,,,,,,,
VA,Franklin County,7584.4,0.2081,3.72,2.87,0.0832,0.2525,0.275,0.1056,28.4,141.8,39.8,0.164,73.6859543,0.844,0.221767883,0.804459691,0.145440652,0.049,0.173,40.9,0.1543,0.088880301,105.0961729,,1,0,0.272727273,0.397124816,,,,,,,,,
VA,Frederick County,6913.2,0.1274,2.32,3.02,0.066,0.1926,0.277,0.1272,19.6,150.3,42,0.13,86.206392,0.8649,0.363178656,0.720806794,0.227964496,0.043,0.088,39.1,0.1256,0.096368294,133.7735929,,0,3,0.3,0.141115376,,,,,,,,,
VA,Giles County,9738.2,0.1884,5.7,4.37,0.0667,0.262,0.241,0.0597,16.1,178.1,47.6,0.133,116.2620158,0.84,0.215427273,0.717391304,0.14088256,0.055,0.144,41.8,,0.070258196,143.870905,,0,0,0.444444444,0.581226388,,,,,,,,,
VA,Gloucester County,8075.9,0.1462,3.79,3.26,0.0745,0.2338,0.259,0.1387,21.3,128,31.3,0.187,61.3163612,0.8657,0.18058093,0.636363636,0.155712802,0.035,0.12,39.9,0.2207,0.127547117,72.34804704,,0,0,0.133333333,0.795102171,,,,,,,,,
VA,Goochland County,7016.7,0.0651,2.18,2.48,0.0772,0.1957,0.267,0.1147,21.2,149.4,21.7,0.168,52.88914938,0.8785,0.295471689,0.589211618,0.309357542,0.034,0.07,45.5,,0.016223139,302.4884269,,0,1,0.181818182,1.001051104,,,,,,,,,
VA,Grayson County,10152.7,0.1871,3.81,3.6,0.0738,,0.249,0.0858,42.1,111.4,47.7,0.17,73.67293982,0.8442,0.259249018,0.692708333,0.093854647,0.065,0.232,45.8,0.1418,0.066188699,126.0538932,,0,3,0.166666667,0,,,,,,,,,
VA,Greene County,6993.4,0.1276,3.84,2.69,0.0704,,0.274,,25.9,129.9,53.9,0.178,70.13410154,0.8321,0.332276839,0.688596491,0.22196005,0.033,0.101,35,,0.092802686,136.8587124,,1,0,0.5,0.569443654,,,,,,,,,
VA,Greensville County,7357.6,0.119,3.82,2.48,0.1403,0.1394,0.311,0.0563,25.8,408.9,62,0.117,93.83256078,0.8197,,,0.124158279,0.055,0.196,43.9,,0.106624181,286.4766185,,0,0,0.25,0,,,,,,,,,
VA,Halifax County,10536.9,0.2017,5.1,4.07,0.1077,0.2131,0.325,0.0781,35.8,334.7,52.3,0.126,70.11823151,0.8341,0.183710633,0.675268817,0.11962496,0.069,0.221,44,0.2837,0.107071266,58.95288448,,0,1,0.2,0.841278744,,,,,,,,,
VA,Hanover County,5853.5,0.1154,2.74,3.26,0.0727,0.2315,0.251,0.1862,12,124.3,15.5,0.103,51.01233482,0.8222,0.31509586,0.802442529,0.326515784,0.035,0.056,37.2,0.1181,0.06800248,82.43321037,,0,12,0.555555556,0.305860283,,,,,,,,,
VA,Henrico County,6666.9,0.1012,3.25,3.23,0.0897,0.1549,0.268,0.1658,11.4,357.2,31.6,0.133,51.6295248,0.8293,0.297209469,0.739629533,0.380897369,0.037,0.118,43.4,0.1789,0.1066789,213.7764449,,1,16,0.722222222,0.38519857,,,,,,,,,
VA,Henry County,10003.4,0.219,4.39,5.41,0.1003,0.302,0.279,0.0999,24.2,218.8,56.1,0.165,99.09288624,0.8082,0.118013702,0.668135095,0.09823158,0.081,0.268,39.6,0.2782,0.115263983,300.6096027,,0,1,0.714285714,0.179707436,,,,,,,,,
VA,Highland County,6694,,,,,,0.253,,28.9,0,,0.264,102.36361,0.8611,,0.885714286,0.148359026,0.051,0.178,41.4,,0.05290546,,,0,0,0,4.055150041,,,,,,,,,
VA,Isle of Wight County,7477.8,0.0974,2.37,2.97,0.0829,0.1835,0.291,0.1343,22.1,265,37.5,0.159,61.31124665,0.7581,0.174597944,0.794416244,0.240146773,0.037,0.107,42.3,0.2176,0.084340012,141.1031523,,0,0,0.444444444,0.879997653,,,,,,,,,
VA,James City County,5487.7,0.0947,3.99,2.85,0.0672,0.1296,0.261,0.0979,10.7,120.5,24.6,0.132,43.87759272,0.8852,0.233250244,0.83862069,0.456372124,0.032,0.079,41.9,0.0925,0.057185885,121.8868306,,0,0,0.4,0.335654947,,,,,,,,,
VA,King and Queen County,8655.6,,,,0.1187,,0.299,,34.3,318.7,47.6,0.171,65.73617171,0.8333,,0.440677966,0.117507874,0.047,0.163,40.6,,0.079904918,141.6845808,,0,1,0,0,,,,,,,,,
VA,King George County,6976.6,0.1411,2.56,2.33,0.0785,0.2065,0.287,,19,280.1,45.3,0.149,76.55317826,0.8525,0.229395886,0.832,0.285423778,0.051,0.076,36.8,,0.112179904,143.3901755,,0,2,0.142857143,0.462085856,,,,,,,,,
VA,King William County,7236.7,0.1579,2.67,2.03,0.0789,0.1707,0.291,0.0919,30.6,136.5,37.7,0.135,54.23148575,0.8324,0.245901364,0.793721973,0.168379746,0.038,0.086,40.4,,0.078952386,83.75763186,,0,1,0.5,1.318826245,,,,,,,,,
VA,Lancaster County,9417.5,0.0972,3.47,6.15,0.0922,,0.271,0.153,26.1,390.7,56.1,0.215,56.94996969,0.832,0.134769639,0.736842105,0.270059303,0.057,0.215,48.7,,0.080343341,101.4257564,,0,0,0.3,0.869111768,,,,,,,,,
VA,Lee County,11457.8,0.313,6.1,5.17,0.0923,0.3021,0.307,0.0689,34.2,63.1,47.5,0.137,198.1522092,0.7886,0.162439465,0.525525526,0.127399757,0.053,0.319,42.6,0.2456,0.054180389,123.9122075,,0,0,0.333333333,0.854810446,,,,,,,,,
VA,Loudoun County,3974.7,0.0881,2.37,2.21,0.0674,0.1263,0.23,0.1641,8.1,109.7,18.1,0.105,65.33299183,0.8263,0.46526125,0.941021788,0.551761671,0.028,0.029,37.3,0.1221,0.054811632,96.20913461,,4,8,0.333333333,0.752352041,,,,,,,,,
VA,Louisa County,8679.8,0.147,3.87,3.63,0.0889,0.3035,0.285,0.1508,27.5,121.7,47.9,0.169,70.18718051,0.8435,0.252297134,0.766853933,0.148503879,0.043,0.135,41.9,0.1777,0.070562466,101.2156647,,0,0,0.75,0.322123438,,,,,,,,,
VA,Lunenburg County,8966.8,0.222,3.46,4.93,0.0898,0.2295,0.304,0.1371,29.6,249.6,46.7,0.169,78.16815639,0.8681,0.162037837,0.601265823,0.106120708,0.06,0.255,44.5,,0.09771706,110.1265174,,0,0,0.4,1.533507131,,,,,,,,,
VA,Madison County,6800.8,,2.31,3.76,0.0776,,0.282,,24.2,110.2,37.2,0.214,53.68582671,0.9173,0.256996699,0.793548387,0.213780779,0.038,0.137,40.8,,0.068169481,73.95720343,,1,8,0.222222222,0.738606987,,,,,,,,,
VA,Mathews County,7374.2,,2.83,1.04,0.071,,0.277,0.1017,31.3,98,30.6,0.199,51.29760847,0.8201,0.170044281,0.83,0.215500622,0.036,0.125,42,,0.057011157,70.2454895,,0,0,0.0625,1.109262341,,,,,,,,,
VA,Mecklenburg County,10135.2,0.1891,3.98,3.63,0.1064,0.2706,0.297,0.1366,25.8,253.2,53.3,0.155,83.42981536,0.8481,0.197201317,0.690243902,0.115539241,0.066,0.23,45.5,0.2667,0.130772246,262.3906706,,0,1,0.4,1.564210856,,,,,,,,,
VA,Middlesex County,7942.3,,1.49,2.94,0.0921,,0.264,,25.1,169.6,31,0.225,50.24977885,0.7814,0.225234611,0.647058824,0.21130077,0.038,0.202,45.6,,0.066824497,123.0477993,,0,0,0.333333333,0.944287063,,,,,,,,,
VA,Montgomery County,7001.7,0.1294,3.56,3.86,0.068,0.1521,0.252,0.1946,11.6,182.2,13.8,0.262,79.10638268,0.8081,0.295535158,0.761772853,0.417950885,0.041,0.136,44.8,0.1518,0.059459291,190.9703183,,0,0,0.363636364,0.340402356,,,,,,,,,
VA,Nelson County,8739.5,0.1185,2.01,2.47,0.0852,,0.262,0.0748,29,171.5,44.1,0.197,68.20758746,0.8726,0.403266222,0.779220779,0.233687074,0.036,0.162,46.3,,0.074671507,99.48488935,,0,0,0.153846154,1.330494944,,,,,,,,,
VA,New Kent County,6388.5,0.118,2.17,3.34,0.0727,,0.285,0.0803,22.2,112.7,25.6,0.164,46.94983373,0.8986,0.302062458,0.764423077,0.180659738,0.037,0.076,37.4,0.0688,0.067284415,139.5038515,,0,1,0.4,0,,,,,,,,,
VA,Northampton County,10188.8,0.192,3.38,3.41,0.0925,0.2132,0.295,0.1573,31.5,389.4,64.9,0.207,59.20485594,0.8926,0.426482758,0.586956522,0.175697957,0.055,0.315,46.7,0.1613,0.103284582,234.4490447,,0,0,0.1875,1.492537313,,,,,,,,,
VA,Northumberland County,8629.2,0.1639,4.59,4.95,0.1034,0.246,0.29,0.09,22.7,226.2,64.4,0.214,54.4623973,0.7805,0.205002987,0.639344262,0.242024343,0.057,0.232,46,0.1431,0.064078625,93.47735771,,0,1,0.375,0.78070107,,,,,,,,,
VA,Nottoway County,8399.5,0.2146,4.36,3.97,0.1119,0.1978,0.3,,27.3,301.8,55.3,0.149,69.0367483,0.8286,0.178148373,0.604878049,0.129566932,0.055,0.249,44.6,,0.107770076,273.3282482,,0,0,0.2,1.275591556,,,,,,,,,
VA,Orange County,7299.1,0.1514,3.46,4.19,0.0741,0.2484,0.266,0.0928,18.7,214.2,44.4,0.144,67.07828604,0.9127,0.23449817,0.797427653,0.185533721,0.046,0.108,42,0.1843,0.08601618,132.8049467,,1,0,0.333333333,1.267467284,,,,,,,,,
VA,Page County,6386.9,0.1817,4.67,4.08,0.0729,,0.28,0.1617,21.3,128.6,60,0.177,98.85552967,0.8519,0.182479963,0.727272727,0.092968796,0.07,0.179,44,,0.103741671,139.1614133,,2,4,0.75,0.833715453,,,,,,,,,
VA,Patrick County,7941.8,,5.47,5.27,0.0623,,0.272,0.0713,37.5,93.7,40.4,0.18,90.53391137,0.9019,0.140605092,0.744394619,0.098623421,0.066,0.221,42.8,,0.071189335,134.5370862,,0,1,0.25,0.532396316,,,,,,,,,
VA,Pittsylvania County,8363.3,0.1726,3.57,3.77,0.0933,0.2785,0.298,0.1047,24.5,282.9,44,0.152,62.1926195,0.8309,0.126511957,0.654336735,0.127394636,0.069,0.172,41.3,0.2268,0.075455368,102.2869614,,0,1,0.214285714,0.328014039,,,,,,,,,
VA,Powhatan County,5102.6,0.1286,2.35,3.67,0.0624,,0.276,,16.7,115.7,20.7,0.182,52.1398454,0.756,0.30589673,0.87195122,0.195265388,0.034,0.064,35.1,,0.068828223,57.69844583,,0,1,0.5,0.731341646,,,,,,,,,
VA,Prince Edward County,9274.6,0.1378,3.42,3.85,0.1254,0.2633,0.31,0.1629,31.8,302,21,0.151,75.21079031,0.7532,,0.640350877,0.217591409,0.054,0.239,46.4,,0.063681,98.06867971,,0,0,0.142857143,0.47501425,,,,,,,,,
VA,Prince George County,6116.4,0.0991,3.2,2.64,0.0818,0.2523,0.287,0.1223,15.8,671.6,21.9,0.172,76.06192737,0.7534,0.208443516,0.815053763,0.164373509,0.043,0.111,35.2,0.2324,0.124572731,133.0389231,,0,5,0.666666667,0,,,,,,,,,
VA,Prince William County,5198.7,0.1336,3.32,3.26,0.0684,0.2019,0.282,0.1518,10.8,221.5,39.2,0.155,68.36759272,0.7885,0.381520714,0.749793729,0.364515503,0.033,0.068,35.9,0.1833,0.11371964,205.7035733,,3,0,0.571428571,0.312004516,,,,,,,,,
VA,Pulaski County,9981.1,0.2256,4.69,5.49,0.0949,0.2924,0.283,0.0976,15.1,165.5,53.3,0.12,118.1960009,0.8126,0.25914192,0.686868687,0.127797409,0.066,0.198,40.8,,0.097467589,186.3443069,,0,0,0.25,0.286771243,,,,,,,,,
VA,Rappahannock County,7616.1,0.1039,,,0.067,,0.259,,23.9,152.7,26.3,0.235,68.60373079,0.7593,0.438210871,0.873786408,0.254104181,0.035,0.115,41.4,,0.06226806,50.80362091,,1,3,0.142857143,0,,,,,,,,,
VA,Richmond County,11524.2,0.2346,4.3,4.43,0.1208,0.1506,0.289,0.1067,12.7,317.2,42.9,0.179,75.9175155,0.7602,0.163811376,0.793478261,0.114574017,0.051,0.215,44,,0.082659814,175.6247485,,0,2,0.2,1.095890411,,,,,,,,,
VA,Roanoke County,5615.7,0.1403,4.51,3.29,0.0765,0.1458,0.246,0.1001,11.8,151.4,31.7,0.133,59.01236772,0.8514,0.262184964,0.86101083,0.314948619,0.032,0.076,40.6,0.1447,0.060193858,229.4201555,,1,4,0.666666667,0.111569787,,,,,,,,,
VA,Rockbridge County,8020.2,0.095,4.09,4.83,0.0841,0.1701,0.276,0.1075,18.4,93.7,40.8,0.171,47.77027516,0.8726,0.346024166,0.679442509,0.245672919,0.042,0.128,42.7,,0.073364888,81.33133133,,0,1,0.333333333,0,,,,,,,,,
VA,Rockingham County,5997.5,0.1185,2.96,3.51,0.0722,0.161,0.267,0.1082,18.6,106.1,37.1,0.167,73.38813872,0.847,0.206204933,0.827896513,0.200539018,0.034,0.117,40.6,0.1569,0.07745466,53.29608733,,0,0,0.368421053,0,,,,,,,,,
VA,Russell County,11378,0.2742,6.79,5.81,0.0898,0.2393,0.27,0.072,30.6,34.7,43.1,0.132,187.6428573,0.8651,0.150300697,0.729813665,0.112720004,0.058,0.255,40.3,0.2746,0.056446335,149.9476927,,0,0,0.285714286,0,,,,,,,,,
VA,Scott County,8901.8,0.2245,4.52,4.63,0.0717,0.2652,0.296,0.053,26.1,83,49,0.141,86.32327451,0.8408,0.163851121,0.651079137,0.079585604,0.055,0.221,41.6,0.2289,0.074376057,166.3747811,,2,7,0.428571429,0.436433466,,,,,,,,,
VA,Shenandoah County,6642.5,0.1195,3.2,2.87,0.0676,0.2223,0.259,0.1625,19.2,137.3,50.2,0.168,80.12844843,0.8423,0.335711671,0.764705882,0.174445349,0.047,0.124,39.8,,0.077676279,113.2341346,,0,0,0.307692308,0.752030482,,,,,,,,,
VA,Smyth County,10384.7,0.2259,5.38,4.4,0.0867,0.3204,0.266,0.136,16.2,156.9,54.2,0.125,80.23246025,0.8292,0.21239195,0.739361702,0.104071619,0.062,0.218,44.2,,0.08528641,260.9560103,,0,0,0.8,0.309520862,,,,,,,,,
VA,Southampton County,9564.5,0.1457,3.16,2.67,0.1075,0.2377,0.296,0.1375,23.8,460.3,41.3,0.145,90.73457288,0.7853,,0.65,0.132682866,0.048,0.188,43.5,,0.089523069,199.809705,,0,0,0.25,0.569768104,,,,,,,,,
VA,Spotsylvania County,6243.3,0.0998,2.62,2.97,0.0721,0.225,0.292,0.127,14.5,252.7,37,0.12,76.10150316,0.8242,0.318338409,0.805961426,0.292442468,0.034,0.077,38,0.1098,0.102310554,209.6650473,,2,4,0.5,0.254591127,,,,,,,,,
VA,Stafford County,5182.8,0.1106,3.49,3.8,0.0713,0.1912,0.278,0.1358,10.4,247.1,29.9,0.115,77.73652893,0.7915,0.293880117,0.8841042,0.336306135,0.034,0.051,35,0.1123,0.102223023,134.11987,,2,11,0.25,0.253412623,,,,,,,,,
VA,Surry County,6261.2,0.1473,4.01,4.99,0.1055,,0.316,0.0657,29,421.4,39.2,0.152,49.41129226,0.8444,,0.636363636,0.144830703,0.046,0.157,39.4,,0.087335692,323.9946636,,0,0,0,0,,,,,,,,,
VA,Sussex County,9634.6,,5.76,3.2,0.1122,,0.319,0.0779,23.6,440.9,71.9,0.141,67.49708122,0.791,,0.707070707,0.118655696,0.059,0.24,42.6,,0.122492195,290.1193634,,0,0,0.5,0.82515059,,,,,,,,,
VA,Tazewell County,11716.7,0.2368,5.36,5.12,0.1061,0.24,0.3,0.0691,25.9,49.3,45.1,0.144,145.5882682,0.7927,0.118493927,0.64410058,0.140041822,0.044,0.235,46.5,0.262,0.090842532,183.0528043,,0,0,0.368421053,0.68313788,,,,,,,,,
VA,Warren County,8012.9,0.1124,4.39,3.87,0.0697,0.3449,0.297,0.1539,19.2,202.2,46.4,0.132,94.72691739,0.8589,0.332205234,0.720588235,0.199502823,0.045,0.114,40.6,0.1939,0.090274685,140.0861063,,0,0,0.25,0.279579512,,,,,,,,,
VA,Washington County,8673,0.1906,4.47,4.31,0.0768,0.2907,0.253,0.0743,23,53.9,37.6,0.147,82.9775317,0.7996,0.223555607,0.818330606,0.180547389,0.05,0.191,46,0.1709,0.073455005,191.8590569,,1,0,0.333333333,0.383347389,,,,,,,,,
VA,Westmoreland County,10050.1,0.1415,4.78,4.57,0.0896,0.2511,0.303,0.1542,27.3,226.9,58.4,0.199,72.75308518,0.8062,0.244293593,0.623376623,0.150899072,0.051,0.214,45,,0.093245323,187.7713883,,0,2,0.3,1.177717583,,,,,,,,,
VA,Wise County,10449.9,0.2817,6.42,5.75,0.0819,0.3381,0.306,0.1028,18.6,150.3,54.4,0.118,184.9751717,0.8634,0.187313725,0.71509434,0.109802954,0.046,0.278,43.4,0.2729,0.077566303,194.2803233,,0,0,0.625,0.719804213,,,,,,,,,
VA,Wythe County,9160,0.237,4.59,4.82,0.0917,0.3107,0.271,0.103,18.5,125.7,48.4,0.14,94.90115095,0.8163,0.285879784,0.7,0.122129539,0.054,0.177,40.8,,0.08101118,130.5928445,,0,3,0.333333333,0.353082409,,,,,,,,,
VA,York County,4811.5,0.0664,3.23,2.7,0.0681,0.1,0.278,0.1222,8.5,135.7,17.4,0.136,45.83808818,0.8006,0.206285896,0.931034483,0.411987082,0.033,0.053,38.2,0.0995,0.075911641,105.9837091,,0,0,0.5,0.491875851,,,,,,,,,
VA,Alexandria city,5338,0.0945,2.39,2.37,0.0752,0.1671,0.214,0.1874,7,271.6,52.3,0.177,53.92522483,0.7433,0.318301917,0.610169492,0.597495631,0.028,0.129,46.5,0.1544,0.055128473,307.3127448,,4,10,0.461538462,0.723395328,,,,,,,,,
VA,Bedford city,8556.5,,,,0.0628,,0.285,,27.3,224,73.2,0.097,65.18893529,0.8029,0.171907885,,0.171692507,0.054,0.236,44,,0.12305062,282.1400053,,1,0,0,1.602050625,,,,,,,,,
VA,Bristol city,10346.5,0.1014,2.89,2.52,0.0899,,0.255,0.0715,14.8,194.3,47.6,0.087,84.7501017,0.8817,0.319011948,0.563829787,0.192459868,0.059,0.291,46.7,,0.088951685,498.0893899,,1,0,0.333333333,1.138433516,,,,,,,,,
VA,Buena Vista city,8246.3,,,,0.0509,,0.27,,15.6,77.4,19.9,0.09,62.67791118,0.7698,0.320149806,0.680851064,0.119478174,0.051,0.187,41.9,,0.111540834,,,0,0,1,1.541307028,,,,,,,,,
VA,Charlottesville city,7210.1,0.1099,4.07,2.68,0.0846,0.154,0.259,0.1287,11.7,511,28.1,0.232,61.10179562,0.8529,0.30028427,0.627968338,0.437930166,0.039,0.219,49.3,0.0761,0.095723014,741.186223,,1,0,0.375,1.951124335,,,,,,,,,
VA,Chesapeake city,6837.4,0.1228,3.13,2.51,0.0836,0.1719,0.269,0.1558,8,429.8,37.3,0.123,68.93788171,0.8131,0.211671164,0.795899348,0.265532694,0.039,0.109,38.8,0.1434,0.114743985,468.4950094,,0,0,0.888888889,0.320163924,,,,,,,,,
VA,Colonial Heights city,7068.3,,3.53,5.05,0.0876,,0.26,,10.7,237.6,49.2,0.133,73.72531573,0.7879,0.273621392,0.741035857,0.209983821,0.045,0.106,41.4,,0.098772866,216.344345,,0,5,1,0.561167228,,,,,,,,,
VA,Covington city,8666.3,,,,0.0711,,0.276,,25,115.3,41.4,0.11,123.7146765,0.8266,0.275197151,0.625,0.076769493,0.069,0.22,40.9,,0.085083135,211.0618032,,0,0,1,1.635322976,,,,,,,,,
VA,Danville city,11526.1,0.2067,3.37,4.13,0.1013,0.2699,0.277,0.1501,13.7,583.5,68,0.104,72.89826311,0.8325,0.107004831,0.606707317,0.143335122,0.096,0.37,48.2,0.2721,0.150861206,472.3331936,,0,2,0.75,1.104167127,,,,,,,,,
VA,Emporia city,17211.6,,,,0.147,,0.307,,20.3,426.7,73,0.113,138.0531887,0.8238,,0.752525253,0.160554161,0.074,0.273,43.3,,0.140728084,1023.748586,,0,0,0,1.775568182,,,,,,,,,
VA,Fairfax city,8987.9,0.0346,1.35,0.79,0.0792,0.0241,0.272,,18.1,182.9,17,0.166,,,,0.827137547,0.489369592,0.033,0.059,34.7,,0.036217062,,,3,4,0.5,4.814004376,,,,,,,,,
VA,Falls Church city,8244.1,,,,0.0665,,0.269,,17.5,259.3,12,0.112,44.72184827,0.8667,0.488175898,,0.697037494,0.041,0.027,40.4,,0.073128523,233.1288344,,4,11,1,1.844337883,,,,,,,,,
VA,Franklin city,12354,0.1581,3.73,2.11,0.1215,0.194,0.321,0.0684,22.3,920.5,75.3,0.105,87.7605661,0.7536,0.149160347,0.6875,0.185589561,0.061,0.29,47.3,,0.138619987,536.7892335,,0,1,1,1.146000458,,,,,,,,,
VA,Fredericksburg city,10215.8,0.2174,4.22,4.26,0.0933,,0.262,0.1619,10.4,550,36,0.137,83.942814,0.7697,0.323924317,0.752475248,0.297693095,0.062,0.193,52.4,,0.106425234,558.1409496,,2,4,0.333333333,3.174459208,,,,,,,,,
VA,Galax city,8824.6,,,,0.0691,,0.26,,12.7,149.7,93,0.134,73.90087234,0.8196,0.173800005,0.70212766,0.12910736,0.062,0.294,46.2,,0.093756685,437.389424,,0,0,1,1.472320377,,,,,,,,,
VA,Hampton city,8022.7,0.1152,2.78,2.73,0.0977,0.2075,0.327,0.1488,6.8,753,40.5,0.12,49.7312925,0.7523,0.16958588,0.713993871,0.207447261,0.048,0.198,39,0.2301,0.118481244,388.1668208,,1,7,0.363636364,0.477594018,,,,,,,,,
VA,Harrisonburg city,8003.4,0.0644,2.58,2.95,0.0664,,0.255,,7.8,349.8,16.9,0.254,71.31240343,0.8348,0.19966968,0.741214058,0.331404959,0.042,0.19,46.8,,0.058692529,295.4969337,,0,0,0.5,1.147815707,,,,,,,,,
VA,Hopewell city,10587.4,0.2354,4.97,3.25,0.1014,0.3575,0.3,0.1453,15.3,541.1,86.1,0.107,84.60824867,0.8365,0.171802947,0.548821549,0.110890411,0.061,0.245,38.6,,0.144965675,723.3537844,,0,5,1,0.879894413,,,,,,,,,
VA,Lexington city,6443.2,,,,,,0.268,,8.3,103.9,7.3,0.207,,,,,0.46913975,0.062,0.13,49.5,,0.05820927,76.44894644,,0,0,1,2.854288569,,,,,,,,,
VA,Lynchburg city,8285.6,0.1309,2.89,3.16,0.0892,0.2308,0.287,0.1695,10.9,460.7,36.5,0.13,60.28374782,0.8431,0.199779607,0.563938619,0.278115322,0.048,0.277,49.5,0.1878,0.118210246,444.2279032,,2,0,0.4,0.857081637,,,,,,,,,
VA,Manassas city,6012.8,0.1277,2,2.24,0.0678,,0.262,0.0959,12.6,180.1,54,0.201,71.18221219,0.8261,0.373465889,0.7,0.264439991,0.042,0.131,40.1,,0.152012305,540.595393,,3,4,0.5,0.554185486,,,,,,,,,
VA,Manassas Park city,5050.8,,,,0.0538,,0.278,,3.9,197.6,66.8,0.181,77.93413064,0.781,0.377282548,0.51875,0.225922956,0.038,0.1,33.3,,0.105084342,229.2313496,,3,4,0,0,,,,,,,,,
VA,Martinsville city,11323.9,,3.4,3.88,0.0922,,0.293,0.1513,19,428.2,71.2,0.093,88.55865671,0.7834,0.149923731,0.677083333,0.184338724,0.121,0.31,46.9,,0.123374472,351.5695881,,0,1,0.5,1.356944162,,,,,,,,,
VA,Newport News city,8652.5,0.1528,3.49,3.62,0.1001,0.2535,0.298,0.1937,8.3,924.9,62.5,0.107,50.3395237,0.7628,0.187232724,0.683770883,0.2165904,0.047,0.208,40.9,0.2329,0.137811502,763.7388776,,0,0,0.818181818,0.388330125,,,,,,,,,
VA,Norfolk city,10527.7,0.1288,3.23,3.55,0.1034,0.2285,0.285,0.1779,9.2,999.1,62.7,0.141,56.82451494,0.7235,0.184148559,0.489930428,0.228974644,0.053,0.243,45.3,0.211,0.149854926,807.5254801,,1,1,0.5,0.376833925,,,,,,,,,
VA,Norton city,11358.8,,,,0.0926,,0.27,,15.1,247,60.6,0.083,201.8164216,0.8229,,0.833333333,0.156945527,0.052,0.31,49.3,,0.106431715,325.0564334,,0,0,1,2.70197244,,,,,,,,,
VA,Petersburg city,15618.7,0.1438,3.61,3.15,0.1295,0.2679,0.344,0.106,15.2,745.9,100.8,0.093,80.41048084,0.7634,0.197899065,0.537914692,0.153346329,0.075,0.283,40,,0.131276613,1372.210943,,0,5,0.25,0.916982516,,,,,,,,,
VA,Poquoson city,6039.1,,,,0.0485,,0.27,,8.6,58.7,15.8,0.118,52.73127201,0.8478,0.194571027,0.985714286,0.349446363,0.031,0.055,37.3,,0.07560938,101.8272331,,1,1,1,0,,,,,,,,,
VA,Portsmouth city,11259.1,0.1618,3.78,3.09,0.1125,0.2107,0.315,0.1132,11.8,714.2,73.7,0.102,56.96809913,0.8046,0.218548541,0.560255387,0.185469683,0.052,0.235,41.7,0.1814,0.138951812,846.9473243,,1,1,0.625,0.584078033,,,,,,,,,
VA,Radford city,8521.8,0.2267,7.38,4.56,0.0678,,0.255,,3.6,481.9,7.5,0.245,80.85478601,0.7879,0.329883317,0.71969697,0.374046189,0.053,0.167,49.4,,0.069107719,339.6540946,,0,0,0.333333333,0.625469102,,,,,,,,,
VA,Richmond city,12821.5,0.146,2.89,3.35,0.1246,0.2244,0.29,0.1735,11.9,1183.4,62.5,0.122,59.34251329,0.784,0.271407107,0.51405072,0.319825403,0.059,0.323,52.1,0.2514,0.125142444,1067.535132,,1,5,0.21875,1.208313195,,,,,,,,,
VA,Roanoke city,11595.4,0.1801,3.83,3.88,0.091,0.2923,0.293,0.1455,11.9,715.4,77.4,0.123,71.67437859,0.8101,0.21978952,0.490490491,0.206330741,0.046,0.276,45,0.2318,0.111926737,991.9762387,,2,1,0.15,0.866072685,,,,,,,,,
VA,Salem city,7038.4,0.1472,2.66,3.98,0.073,0.2656,0.273,0.1358,8.6,149,21.5,0.09,78.0351229,0.8091,0.310478329,0.749196142,0.2311492,0.037,0.105,42.6,,0.114049587,118.4392633,,3,1,0.333333333,0.398215992,,,,,,,,,
VA,Staunton city,7983.7,0.0565,2.29,4.14,0.0756,,0.269,0.0974,9.7,398.6,38.3,0.104,55.61406416,0.8453,0.256769302,0.694063927,0.23370773,0.043,0.212,43.6,,0.10080313,252.2139568,,0,0,0.5,2.142336861,,,,,,,,,
VA,Suffolk city,8520.5,0.1374,2.47,2.8,0.1012,0.1917,0.297,0.1427,14.6,442.8,47.4,0.128,67.96503287,0.7951,0.191470071,0.721261445,0.234309787,0.042,0.151,41.2,0.1781,0.116250251,500.1085378,,0,10,0.375,0.622936523,,,,,,,,,
