state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,drug_overdose_deaths_-_modeled_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,median_household_income_raw_value,children_eligible_for_free_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
WV,Hampshire County,9083.7,0.229,4.9,4.7,0.070405728,0.253,0.337,6.3,0.314,0.176806877,0.106,0.322580645,156.0588806,43.84615385,0.223500941,0.000213265,0.000298088,0.000468424,91.33,0.87654321,0.56,0.81,0.281725888,0.059962327,0.295,4.879708384,0.323903239,8.957133717,392.0635143,76.63157895,13.07,0,0.106956933,0.802982377,0.598,426.6,58.48238218,,0.15,0.149,0.133,44.39840166,0.17,0.102394446,21.23532993,11,22.9045363,0.363,0.271369354,0.082259055,9374.47,0.00042584,35980,0.555432984,16.60466584,9.155329147,,23483,0.201081634,0.198185922,0.011795767,0.002214368,0.003151216,0.000511008,0.012860367,0.959289699,0.002726473,0.492994933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Hancock County,9045.5,0.197,4.7,4.5,0.075721723,0.225,0.38,6.9,0.339,0.715510497,0.112,0.375,194.6873453,34.79005998,0.161345024,0.000660262,0.000697396,0.001062699,106.89,0.812693499,0.5,0.88,0.565186246,0.078967235,0.21,4.453616096,0.353558927,15.84629098,63.76937145,88.47179716,14.13,0,0.111624326,0.852784429,0.334,439.4,41.15226337,,0.139,0.139,0.129,72.76069391,0.151,0.088590273,48.50729814,11,12.1336569,0.343,0.196002191,0.057852564,12062.22,0.000697396,48178,0.449547834,44.25931613,33.12447809,,30112,0.197960946,0.201547556,0.025139479,0.001494421,0.003320935,0.000166047,0.011756111,0.944540383,0.004644553,0.516239373,0.303103403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Hardy County,8201.5,0.223,4.9,4.7,0.076421249,0.239,0.357,6.5,0.371,0.358716578,0.109,0.588235294,158.6614741,45.08474576,0.201875,0.000215517,0.000502765,0.000502765,76.6,0.853741497,0.63,0.825,0.366848607,0.078731343,0.245,4.296629214,0.367097701,11.49425287,297.2908176,91.94345478,13.04,1,0.072402938,0.810612245,0.308,357,,,0.149,0.147,0.135,,0.137,0.155037757,,7,29.83293556,0.366,0.246088194,0.07091715,8749.37,0.00100553,41010,0.453151618,64.42736433,43.75696741,,13923,0.202973497,0.197730374,0.026143791,0.002226532,0.011419953,0.000143647,0.036270919,0.916540975,0.010598032,0.497234791,0.805204991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Harrison County,10027.6,0.212,4.6,4.6,0.087746897,0.231,0.332,7.6,0.323,0.684279078,0.111,0.089552239,242.981733,48.3115093,0.165028215,0.001130894,0.000727156,0.00162883,77.57,0.840460526,0.63,0.77,0.57104883,0.05316092,0.185,4.782103271,0.309307256,17.39836455,259.4183991,92.95079689,13.43,1,0.133285303,0.830490295,0.265,473,59.78080372,6.27068455,0.138,0.14,0.122,66.66780629,0.135,0.053574381,25.61945919,11,21.17390627,0.352,0.20508782,0.052479475,9092.43,0.001177993,42121,0.450149687,60.93874306,46.40088945,4.9,68761,0.214511133,0.179302221,0.016986373,0.002152383,0.006384433,0.000305406,0.015706578,0.943325432,0.002259279,0.510870988,0.370497402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Jackson County,8663.9,0.213,4.6,4.6,0.081465517,0.229,0.305,7.5,0.307,0.372393961,0.109,0.395348837,164.1923787,39.59907986,0.169000934,0.000376996,0.000377669,0.000343336,80.37,0.833887043,0.6,0.82,0.557258659,0.066459679,0.247,4.719573538,0.314903475,11.30989101,60.43260624,77.38718934,13.21,1,0.096929825,0.844973953,0.461,398.9,73.49243802,,0.139,0.143,0.123,24.25516433,0.146,0.041550428,15.99305445,9,25.95380223,0.363,0.2069283,0.065508227,9986.53,0.000515004,41121,0.498690836,,42.44169188,5.2,29126,0.218327268,0.190242395,0.004635034,0.002575019,0.003502026,0.000343336,0.008102726,0.97222413,0.000437429,0.506592048,0.714388415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Jefferson County,6346.7,0.179,4.2,4.3,0.076611086,0.221,0.325,8.5,0.282,0.666211821,0.119,0.314285714,231.1756935,30.00997774,0.158821353,0.000490258,0.000287186,0.000520525,54.52,0.805517241,0.54,0.89,0.609259934,0.044671252,0.131,4.465463574,0.26608891,8.89728179,130.1202975,64.72994666,12.89,1,0.157881463,0.756817131,0.532,337.2,35.49945765,4.462293619,0.125,0.129,0.107,169.7156712,0.113,0.012036346,22.98989655,11,18.19144895,0.346,0.192749963,0.070047936,7617.83,0.000430779,66950,0.356664434,38.47674636,36.96997393,,55713,0.229138621,0.141026331,0.064724571,0.003230844,0.017643997,0.000843609,0.055211531,0.836734694,0.008001554,0.508086084,0.48373771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Kanawha County,10000.2,0.198,5,4.7,0.098451742,0.234,0.317,7.3,0.301,0.736795761,0.119,0.290076336,430.3279755,50.30556964,0.152777239,0.001343615,0.000772777,0.001450929,64.55,0.834586466,0.56,0.71,0.591821609,0.058766237,0.258,4.551414734,0.375551144,18.29826167,470.8756355,98.33863835,13.14,1,0.101916586,0.802340064,0.22,480,62.25067968,7.187558089,0.147,0.139,0.13,187.4362747,0.137,0.07722004,36.25733645,11,14.77631335,0.368,0.187810593,0.048790846,10008.65,0.001734806,43936,0.462238717,50.06203382,29.72063238,6.4,190223,0.204733392,0.181376595,0.074880535,0.001945086,0.011581144,0.000273363,0.010729512,0.879688576,0.001829022,0.517997298,0.25188151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Lewis County,10585.2,0.22,4.9,4.7,0.113986014,0.269,0.362,7.7,0.324,0.555094063,0.108,0.393939394,372.6101032,59.88771054,0.169982468,0.000607829,0.000243694,0.001401243,136.56,0.794701987,0.51,0.72,0.484575836,0.062215478,0.281,4.600501049,0.317021277,17.01920739,132.1648604,87.76955615,13.29,0,0.092085236,0.85921875,0.365,493.2,111.5158724,,0.147,0.147,0.13,,0.146,0.020765995,,8,25.25802378,0.367,0.207760464,0.060736903,9780.32,0.000974778,40568,0.503046459,,32.48556656,,16414,0.203911295,0.194894602,0.005787742,0.00219325,0.004325576,0.000121847,0.010357012,0.966065554,0.001032991,0.505909589,0.689897386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Lincoln County,11023.1,0.256,5.3,4.9,0.106360235,0.274,0.405,7.5,0.403,0.050690608,0.107,0.258064516,157.2108938,64.0116764,0.18629419,0.00032469,0.0002319,0.00032466,97.87,0.887096774,0.5,0.77,0.429269209,0.0942541,0.32,4.73089405,0.335123967,5.566120878,,121.0161663,13.08,0,0.123529412,0.80248146,0.606,541.4,87.41708233,,0.161,0.156,0.132,44.05286344,0.167,0,33.97840827,11,33.53409958,0.378,0.229850295,0.06653185,10212.1,0.00051018,34295,0.476165803,,39.18073029,,21561,0.224850424,0.172301841,0.002736422,0.001298641,0.001252261,0,0.006957006,0.980937804,0.000983236,0.503408933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Logan County,15345.7,0.258,5.2,4.9,0.111620295,0.277,0.412,7.4,0.369,0.520616172,0.11,0.279069767,102.300376,67.64017082,0.171063772,0.000500181,8.48704E-05,0.000339482,146.09,0.826865672,0.52,0.8,0.440886966,0.102935028,0.284,4.987469909,0.248025061,8.892099925,437.9925025,145.6043956,13.03,0,0.10777027,0.862182335,0.329,695.3,70.5100225,,0.154,0.149,0.135,57.86106914,0.161,0.022317446,53.02177614,11,30.98148562,0.409,0.209141833,0.056160609,11899.93,0.000905285,36437,0.556849953,45.38248626,37.34500101,9.8,35348,0.206574629,0.171608012,0.019180717,0.001159896,0.003225076,2.82901E-05,0.008571914,0.959233903,0.002074871,0.504243522,0.707508913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,McDowell County,20157.2,0.32,6.2,5.5,0.12046371,0.307,0.401,6.4,0.383,0.408537964,0.093,0.388888889,150.0515802,94.01908308,0.201726568,0.000431117,0.000293427,0.000342332,115.8,0.85549133,0.4,0.79,0.265900383,0.12944206,0.462,5.920146297,0.432067117,8.622341445,355.6016521,192.0236337,12.99,1,0.115568862,0.863298663,0.421,888.9,121.6333623,15.92832255,0.193,0.178,0.159,76.6241585,0.204,0.024287752,70.23144453,11,33.2117739,0.418,0.249670568,0.054178145,10630.25,0.000831377,24707,0.804353972,62.88604665,59.4773707,16.3,20448,0.205888106,0.181289124,0.089348592,0.001662754,0.002053991,0,0.006406495,0.888839984,0.005190139,0.506113067,0.859901416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Marion County,7883.1,0.205,4.5,4.4,0.09167934,0.227,0.344,7.6,0.3,0.629125456,0.115,0.368421053,354.6349554,36.92307692,0.165231715,0.000633045,0.000528141,0.000845026,71.47,0.817511521,0.57,0.83,0.57751938,0.059274361,0.233,4.731540028,0.356187741,18.11211929,223.7709006,70.67737193,13.55,1,0.109622144,0.838089924,0.359,390.4,53.61810505,6.856890069,0.136,0.137,0.11,55.51100968,0.135,0.050624519,9.979512648,8,13.65146298,0.353,0.199092538,0.061618799,10149.97,0.000492932,43729,0.410832719,60.93668755,53.41918639,,56803,0.199038783,0.181240427,0.03476929,0.002605496,0.005545482,0.000176047,0.012235269,0.930144535,0.001439199,0.508318223,0.414832146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Marshall County,8118.6,0.206,4.7,4.6,0.088840263,0.224,0.325,6.8,0.275,0.557797445,0.12,0.384615385,244.8429944,42.48883768,0.165567538,0.00049293,0.000401037,0.000154245,92.37,0.747454175,0.57,0.84,0.549953315,0.075873171,0.207,4.212072787,0.31357007,12.93940047,190.3532475,76.14707961,13.74,1,0.085998579,0.843147711,0.303,418.2,,,0.138,0.137,0.124,113.9844696,0.14,0.117992245,22.55276835,10,12.9877439,0.362,0.199784295,0.0634278,9781.19,0.000246792,43356,0.500106587,58.12699806,39.12972397,,32416,0.200765054,0.195736673,0.006817621,0.002036032,0.004102912,6.16979E-05,0.010211007,0.967238401,0.0013858,0.506725074,0.489926602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Mason County,10752.6,0.24,5.2,4.8,0.099423631,0.248,0.364,6.9,0.378,0.30599473,0.108,0.285714286,103.0207145,48.02364241,0.155523526,0.00058984,0.000259106,0.000111045,101.14,0.857638889,0.62,0.85,0.568279901,0.093606188,0.28,4.240996907,0.339849887,14.74600015,120.7206498,90.2845063,13.19,1,0.095857418,0.838082902,0.414,500.5,64.34454358,9.501187649,0.154,0.149,0.128,21.5945409,0.159,0.076452879,31.97206134,11,27.35819773,0.363,0.188909125,0.063381478,9171.75,0.000333136,35799,0.556095304,71.56215488,37.75632296,,27016,0.21198549,0.187703583,0.0090687,0.001702695,0.003738525,0.000555227,0.005959431,0.968426118,0.001825668,0.518581581,0.650087835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Mercer County,13232.4,0.238,5.2,4.9,0.132323417,0.24,0.339,6.6,0.337,0.573734421,0.102,0.333333333,343.8734546,64.04736276,0.181729953,0.000645328,0.000420814,0.00100348,84.95,0.856638418,0.61,0.79,0.556013746,0.074582924,0.31,4.793403121,0.356700869,14.84254001,324.3361501,126.5200875,13.02,1,0.122939694,0.840559682,0.231,605.6,82.93793157,7.507782457,0.157,0.153,0.137,58.4321339,0.162,0.098312326,55.82633715,11,17.93614732,0.384,0.226322063,0.05391712,10064.63,0.001472849,35046,0.626767104,58.01169448,43.83768929,10.1,61785,0.209581614,0.193056567,0.061827304,0.002298293,0.005810472,4.85555E-05,0.010245205,0.904232419,0.00759511,0.521016428,0.407314018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Mineral County,8049.6,0.22,4.9,4.7,0.080981027,0.241,0.347,7.2,0.261,0.510669219,0.108,0.357142857,171.6983832,39.5167022,0.168043569,0.000288767,0.000326347,0.000652694,76.76,0.880668258,0.7,0.94,0.442827772,0.072082768,0.222,5.464943483,0.351706037,13.35547213,299.9764481,72.78228108,13.18,0,0.104157354,0.800095148,0.329,383.1,78.52375344,,0.149,0.149,0.13,33.44761268,0.156,0.046859128,15.61786684,9,16.36828645,0.337,0.204696746,0.062685525,10094.15,0.000181304,40012,0.440797186,55.1684064,48.32143269,,27578,0.200123287,0.198781638,0.030350279,0.001776779,0.004242512,7.25216E-05,0.008847632,0.94154761,0.00109757,0.503626079,0.64593081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Mingo County,14525,0.27,5.6,5.1,0.12116381,0.27,0.405,7.3,0.407,0.392749357,0.104,0.405405405,141.7461595,76.83261466,0.179020788,0.00042471,0.000233318,0.000894385,197.05,0.850352113,0.47,0.81,0.392097723,0.117857599,0.369,6.065615236,0.302366655,11.96911197,275.1677852,139.0274126,13,0,0.106666667,0.841756757,0.411,680.2,82.04508161,,0.169,0.155,0.129,31.92265597,0.175,0.003980454,70.76776593,11,34.88191131,0.394,0.218776654,0.063181582,11818.44,0.000583294,29839,0.507993695,64.02178378,59.8139449,7.9,25716,0.221496345,0.155467413,0.018665422,0.000894385,0.00388863,0.000155545,0.006455125,0.959324934,0.003452337,0.507116192,0.897388129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Monongalia County,6118.8,0.2,4.7,4.4,0.075090777,0.222,0.274,6.7,0.259,0.81195355,0.149,0.245614035,528.2462225,13.70472829,0.164775161,0.001202652,0.001130839,0.001875066,54.77,0.805074971,0.61,0.82,0.721465077,0.043815154,0.173,7.02304838,0.259681529,9.582102978,345.2289718,52.49365193,13.59,0,0.159189378,0.773514047,0.231,327.1,64.93815037,5.943536404,0.143,0.141,0.085,111.5203947,0.156,0.097024927,11.43532994,6,10.08225938,0.348,0.190481075,0.058908565,9746.59,0.002300339,43835,0.289146795,41.6414272,33.13301088,1.2,103463,0.159815586,0.107738999,0.038332544,0.001942724,0.031779477,0.000589583,0.020287446,0.890356939,0.004334216,0.485526227,0.26862739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Monroe County,9380.9,0.206,4.7,4.6,0.072025052,0.223,0.318,8.2,0.34,0.278773515,0.104,0.4375,44.56658991,40.93128051,0.211038961,0.000370837,0.000147254,0.000294507,76.8,0.904069767,0.68,0.875,0.420654045,0.05749377,0.29,3.510245098,0.37887527,9.641771119,109.0350399,128.8411699,13.07,0,0.10062333,0.832683307,0.526,447.8,,,0.141,0.142,0.133,590.9960021,0.122,0.022006865,44.41373865,11,20.08796414,0.358,0.257073045,0.081100141,9914.58,0.000368134,36351,0.489200864,,28.90180179,,13582,0.208879399,0.224120159,0.007657193,0.002797821,0.001546164,0.000220881,0.007878074,0.966499779,0,0.505963776,0.885202192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Morgan County,8160.4,0.208,4.7,4.5,0.088846881,0.219,0.34,7.4,0.31,0.718545123,0.11,0.166666667,103.0278748,33.33333333,0.203197005,0.000457195,0.000286484,0.000458374,73.03,0.862944162,0.57,0.92,0.459829501,0.056942383,0.206,4.651590063,0.192226574,17.14481655,129.9703505,86.73323823,13.04,1,0.110198494,0.800613968,0.489,406.9,,,0.139,0.138,0.13,59.47267561,0.146,0.051670331,38.15192095,11,18.76708417,0.364,0.24283001,0.083520179,9286.22,0.00034378,44446,0.481337481,47.94724759,20.17286981,,17453,0.190225176,0.209190397,0.008308027,0.004010772,0.004010772,0.000286484,0.012433393,0.959834985,0.002339111,0.504497794,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Nicholas County,12993.6,0.215,4.8,4.7,0.098421541,0.245,0.356,7.6,0.39,0.453741471,0.108,0.3,83.87662511,50.71141919,0.181857082,0.000847294,0.000348473,0.000542068,59.89,0.863265306,0.55,0.8,0.435272361,0.089555183,0.267,4.889133358,0.225620312,13.47968419,812.5602534,118.3675963,13.16,1,0.085383502,0.883323026,0.376,554.1,95.90354843,11.08033241,0.144,0.145,0.127,31.37044008,0.152,0.017802877,42.29630484,11,20.19474282,0.346,0.222588833,0.063503518,8688.9,0.000813103,36375,0.507063197,,68.33293817,6.4,25827,0.208115538,0.191776048,0.003136253,0.006156348,0.004104232,0.000232315,0.007163046,0.969953924,0.000853416,0.507376002,0.871573972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Ohio County,8111.8,0.195,4.7,4.4,0.088140556,0.244,0.293,6.9,0.218,0.816371532,0.118,0.25,313.1026659,35.7483731,0.151001448,0.001417888,0.00096935,0.002123338,55.4,0.788359788,0.64,0.93,0.654042243,0.055220221,0.259,5.235160657,0.393334955,21.49701557,583.9449932,65.20380718,13.87,0,0.103187466,0.81380931,0.225,418.4,65.42167242,8.459743291,0.137,0.138,0.119,125.92476,0.143,0.10440607,16.77724396,8,7.418660835,0.343,0.184359322,0.050602979,9502.82,0.002377216,40195,0.398799782,58.29268603,46.43200171,,43328,0.192069793,0.195047083,0.035981352,0.001569424,0.008516433,0.000300037,0.010870569,0.923744461,0.001391855,0.521187223,0.230925005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Pendleton County,6187.7,0.215,4.7,4.7,0.090239411,0.219,0.353,6.9,0.303,0.768940871,0.104,0.25,158.6042823,35.39823009,0.207855093,0.000535404,0.001085334,0.000542667,63.1,0.840764331,0.7,0.875,0.470985155,0.047279977,0.258,5.372933746,0.24075417,10.70807121,,99.72182858,13.07,0,0.114754098,0.74852845,0.428,356.3,,,0.143,0.144,0.141,76.2311328,0.137,0.120605648,,9,31.68154457,0.378,0.244821092,0.092790864,9137.37,0.000814001,38204,0.459781529,28.92591976,32.8225914,,7371,0.177723511,0.246099579,0.023606024,0.002577669,0.001899335,0.000542667,0.010989011,0.947903948,0.000976426,0.487315154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Pleasants County,8335.4,0.201,4.5,4.4,0.069815195,0.233,0.378,8.2,0.315,0.632741617,0.12,0.428571429,210.6649111,42.9022082,0.143238434,0.000395935,0.000523972,0.000523972,83.35,0.803149606,0.56,0.975,0.516298633,0.070281125,0.218,4.931671236,0.325033647,17.15718622,52.17391304,63.05832895,13.42,0,0.060550459,0.886524823,0.389,413.5,,,0.136,0.136,0.118,75.93014427,0.131,0.000820647,,9,,0.36,0.172265904,0.060486522,10787.33,,44801,0.395012068,,,,7634,0.193607545,0.183390097,0.014409222,0.00222688,0.001440922,0,0.009431491,0.962274037,0.000693001,0.463845952,0.544641683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Pocahontas County,7679.3,0.217,4.9,4.7,0.10625,0.23,0.322,6,0.281,0.959972474,0.103,0.285714286,80.53382421,40.26845638,0.218367971,0.000576768,0.00034634,0.00034634,59.58,0.848314607,0.58,0.825,0.420802534,0.085714286,0.275,3.582774598,0.271753681,11.53535587,104.2345277,77.96019444,13.14,0,0.108322325,0.787700084,0.352,332.7,,,0.148,0.145,0.139,,0.151,0.173263768,,11,,0.341,0.259046866,0.082802548,9310.29,0.000577234,34341,0.524271845,,32.44243018,,8662,0.173516509,0.224313092,0.009812976,0.003001616,0.001616255,0.000230894,0.015238975,0.957977372,0,0.483606557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Preston County,8295.4,0.21,4.6,4.5,0.098023064,0.235,0.355,7.8,0.349,0.209367542,0.126,0.36,186.214235,39.94447872,0.187230907,0.000236274,0.000236771,8.87889E-05,71.92,0.853915663,0.58,0.8,0.422337034,0.057903403,0.23,4.087773658,0.261772634,9.450958386,241.4461353,77.25816708,13.39,0,0.080985916,0.79110591,0.449,405,72.4250972,11.16163704,0.133,0.135,0.115,68.45798391,0.124,0.061453879,16.75223445,8,15.37955459,0.358,0.224695311,0.07713989,10710.02,0.000621522,41420,0.398467433,,38.27592729,6.4,33788,0.193115899,0.173700722,0.012785604,0.002397301,0.001953356,0.000325559,0.009174855,0.965431514,0.004786785,0.484876287,0.904504773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Putnam County,7323.6,0.169,4.1,4.3,0.08026597,0.188,0.325,8.2,0.285,0.590148866,0.121,0.40625,170.107203,31.92331369,0.13497219,0.001076787,0.000422759,0.000616523,68.05,0.839816934,0.59,0.86,0.624250035,0.055209019,0.132,4.174228091,0.256905861,10.23830538,214.4384432,73.63533352,13.14,0,0.080927591,0.866618717,0.371,369.2,55.33084027,5.941064639,0.121,0.127,0.106,46.59338798,0.11,0.052850673,17.66212358,10,14.89176511,0.333,0.165169457,0.057579143,10572.04,0.000352299,59472,0.326420106,76.80127159,43.85977381,,56770,0.228906112,0.165879866,0.010480888,0.002607011,0.008807469,0.000563678,0.011185485,0.955698432,0.001430238,0.507627268,0.357838013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Raleigh County,12077.7,0.225,4.7,4.6,0.10344318,0.219,0.345,6.5,0.335,0.463206483,0.103,0.357142857,317.6370838,56.51911873,0.168629045,0.000976748,0.000575146,0.001137511,97.61,0.845033113,0.61,0.81,0.518385389,0.070638762,0.25,4.964384367,0.300110878,11.54338919,420.1789876,123.6626443,13.06,0,0.105555556,0.837371564,0.257,550.6,54.46952733,6.371314269,0.141,0.14,0.129,171.641791,0.149,0.13067139,55.90969737,11,17.04986542,0.374,0.209808121,0.055828257,10320.49,0.001942716,40270,0.466804156,68.98721632,57.74545289,7.3,78241,0.212420598,0.181746143,0.080571567,0.002568986,0.010058665,0.000306745,0.014698176,0.875666211,0.013,0.49938012,0.392586769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Randolph County,10502.3,0.219,4.8,4.7,0.085427136,0.243,0.356,7.7,0.296,0.840673355,0.126,0.407407407,228.0152464,54.03144865,0.184273379,0.000747918,0.000373781,0.001087363,81.41,0.858603066,0.63,0.82,0.408425164,0.070723268,0.275,4.324718435,0.359463277,11.89869114,401.9747718,97.92587555,13.19,1,0.138790036,0.799176739,0.216,453,101.6799293,,0.142,0.14,0.124,86.77474066,0.142,0.030161715,19.26825951,8,17.04000506,0.37,0.227027689,0.058741014,9386.16,0.001121343,37468,0.472580645,72.19614331,50.07844002,,29429,0.192225356,0.199565055,0.014849298,0.002956268,0.003398009,0.0001699,0.008427062,0.96129668,0.000753823,0.482619185,0.623839483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Ritchie County,8745.4,0.224,4.9,4.7,0.072254335,0.234,0.339,7.8,0.338,0.258206527,0.106,0.357142857,185.6193826,43.66197183,0.206082334,0.000297826,9.98901E-05,0.000499451,82.35,0.855263158,0.57,0.825,0.416517857,0.060749677,0.257,4.264011706,0.345402573,10.92028194,153.1546529,62.09854263,13.34,1,0.061893204,0.813972831,0.39,435.8,,,0.145,0.146,0.134,79.94518045,0.142,0.021129564,,8,22.03704979,0.355,0.249627792,0.078971963,8644,0.000899011,46383,0.446739832,,14.8046717,,10011,0.203076616,0.201478374,0.003895715,0.001798022,0.001598242,9.98901E-05,0.007391869,0.977424833,0,0.503146539,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Roane County,10797,0.238,5.1,4.9,0.074439462,0.263,0.37,6.5,0.349,0.337263835,0.099,0.230769231,136.2026696,49.50842697,0.19174962,0.000409389,0.000272777,0.000340971,68.35,0.834645669,0.57,0.825,0.357723577,0.098517546,0.3,4.915689094,0.303720334,6.140829694,160.9693935,93.12997706,13.2,0,0.122957868,0.792757417,0.436,502.5,,,0.158,0.157,0.139,,0.173,0.076464201,,10,21.082288,0.381,0.236131678,0.067906977,9804.85,0.000750136,33041,0.523014257,,4.308537027,,14664,0.218971631,0.19292144,0.00388707,0.002454992,0.003341517,0.00047736,0.009206219,0.971426623,0.00043054,0.504091653,0.799946402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Summers County,10299,0.236,5,4.8,0.115196078,0.228,0.377,7.2,0.357,0.554462555,0.102,0.384615385,65.51648832,46.70011579,0.188659687,0.00036865,0.000149065,0.000447194,92.25,0.82437276,0.53,0.775,0.48145915,0.070463107,0.344,4.66802058,0.23791509,8.847600089,183.4928402,121.7814892,13.07,0,0.112903226,0.786878027,0.479,510.1,,,0.151,0.15,0.139,107.9196414,0.146,0.073617542,36.83964929,11,22.79084223,0.382,0.227681002,0.066639243,9782.62,0.000894388,32456,0.660930529,41.66871352,38.59166968,,13417,0.171126183,0.211448163,0.049414921,0.003353954,0.002608631,0.000223597,0.018185884,0.91190281,0.001830803,0.552284415,0.72126086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
