state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,disconnected_youth_raw_value,median_household_income_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,firearm_fatalities_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
VA,Clarke County,5371.6,0.125051812,3.132138539,3.190891875,0.072765073,0.147515026,0.268,9.2,0.221,0.624697164,0.172042627,0.25,188.2,17.11491443,0.108163791,0.000416002,0.000348117,0.000556987,60.19,0.885496183,0.611650485,0.925,0.681184076,0.039609189,0.104,4.656512465,0.365443949,18.02676281,66.98078344,58.56515373,9.6,1,0.137992832,0.819246738,0.523,283.3,,,0.093274453,0.100275179,0.107,97.3,0.082,0.004588095,,,0.341,0.123044838,0.069063387,7577.98,0.000487363,,71789,0.210025063,24.46709491,23.54323308,,,14363,0.212490427,0.190280582,0.047483116,0.003898907,0.013506928,0.000556987,0.048040103,0.867854905,0.002442274,0.501705772,0.695240131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Craig County,9741.4,0.133898498,3.426963764,3.427235418,0.103092784,0.163040799,0.278,8.5,0.229,0.96743738,0.166110499,0.857142857,76.8,35.31598513,0.128391473,0.000191059,0.000575705,,44,0.934782609,0.75862069,,0.57253886,0.055121349,0.217,4.5809968,0.159789289,3.821169278,102.53124,80.87187584,8.3,0,0.047169811,0.784675073,0.766,342.1,,,0.101906293,0.107944307,0.107,,0.098,0.041617755,,30.32224274,0.321,0.147086915,0.072847682,9129.28,0.000191902,,47832,0.509287926,,,,,5211,0.189790827,0.214354251,0.001727116,0.002686624,0.002302821,0,0.010170793,0.976779889,0.000203376,0.496257916,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Culpeper County,7296.5,0.142683321,3.409624404,3.282627515,0.07185896,0.161245432,0.318,8.8,0.229,0.758658356,0.169756304,0.17948718,292.7,30.12624331,0.13587514,0.000508482,0.000384366,0.001274478,43.87,0.886010363,0.640873016,0.88,0.515719666,0.04329561,0.149,3.837495935,0.295522141,10.5764146,148.6109009,73.40478616,8.8,1,0.169264339,0.8181102,0.517,340.7,52.71160669,7.653619068,0.098129872,0.101509008,0.106,160.1,0.098,0.008229752,27.87143789,11.6273523,0.363,0.162134839,0.078353564,8585.45,0.000566435,0.1831,63728,0.458126858,25.53372827,29.2931633,3,16.1,49432,0.250809192,0.144420618,0.148122674,0.007606409,0.01501052,0.001274478,0.095383557,0.713121055,0.016868694,0.498664833,0.619225085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Cumberland County,10142.6,0.190402186,3.990863172,3.776102651,0.110650069,0.186776024,0.321,5.3,0.228,0.362813371,0.141623831,0.222222222,416.6,24.82578397,0.174252932,0.000203521,0.000102891,0.000102891,33.06,0.874125874,0.604395604,0.875,0.461812627,0.052724077,0.308,4.675569436,0.497810219,6.105627353,161.6978272,89.42180673,8.3,0,0.209876543,0.780664107,0.613,371.7,,,0.122849843,0.122476949,0.138,177,0.16,0.221594527,,21.65439584,0.378,0.208940061,0.07497657,8873.46,,,40958,0.670859539,6.92870442,6.632094913,,,9719,0.206605618,0.201255273,0.316287684,0.005864801,0.003909867,0,0.026031485,0.628768392,0,0.520526803,0.960007959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Dickenson County,12314.6,0.170342542,4.094672919,3.832884568,0.077844311,0.184892032,0.351,8,0.263,0.381374583,0.154134045,0.5,213.1,50.7223114,0.143815201,0.000326627,6.61594E-05,0.000264638,86.26,0.878980892,0.596590909,0.775,0.500800854,0.100681909,0.33,4.982292896,0.287735849,3.919519206,136.2716917,133.1781743,9.2,0,0.132283465,0.859526262,0.474,628.7,,,0.121149729,0.121613709,0.104,,0.14,0.001107701,41.38622057,18.32038693,0.365,0.170307624,0.069461444,10653.31,0.000793913,,32620,0.577266922,,33.86167942,,32.3,15115,0.205491234,0.193781012,0.005292756,0.002050943,0.002183262,0.000132319,0.008203771,0.977241151,0.001093793,0.496791267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Dinwiddie County,8569.9,0.166026693,3.545418406,3.441053803,0.093980344,0.169889653,0.327,7.4,0.265,0.440055712,0.157566705,0.193548387,422.9,24.07221665,0.134296439,0.00014358,7.18081E-05,0.000107712,57.03,0.8647343,0.582159624,0.75,0.522061046,0.053413121,0.175,3.907461196,0.352951359,8.255859866,224.5188881,68.08718026,8.9,0,0.123363545,0.870918815,0.466,401.2,70.06787826,,0.105550515,0.108896428,0.114,200.8,0.144,0.056246982,,15.86359356,0.344,0.15707289,0.06549548,8755.36,7.18081E-05,0.194,52694,0.521827183,22.43625435,22.74192338,6.7,17.2,27852,0.202463019,0.168066925,0.319725693,0.004380296,0.006606348,0.000789889,0.030626167,0.624838432,0.002218963,0.510555795,0.712081711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Essex County,7804,0.168064443,3.697080814,3.515659912,0.12249208,0.17841148,0.327,6.8,0.272,0.154246256,0.13889192,0.230769231,480.9,35.7266736,0.162666969,0.000180132,0.000628931,0.000179695,40.32,0.879464286,0.729411765,0.825,0.528391851,0.054200542,0.267,4.87961022,0.368953386,18.0131496,221.4872128,71.55635063,8.3,1,0.138856476,0.791372549,0.433,375.5,,,0.112308007,0.113075791,0.141,163.8,0.152,0.090114081,,25.59017337,0.368,0.19076275,0.080291971,8328.88,0.000449236,,47427,0.680209699,17.89571917,18.70767732,,21.5,11130,0.196675651,0.210422282,0.375651393,0.009254268,0.010332435,0.002246182,0.036028751,0.552021563,0.00208432,0.531356694,0.772755807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Fairfax County,3329.6,0.109718065,2.56385142,2.631577238,0.070004866,0.114463155,0.203,9.6,0.156,0.995348175,0.171760517,0.235897436,199,11.92876918,0.108946127,0.001028537,0.001006799,0.001464674,30.3,0.864861697,0.611410764,0.87,0.801374531,0.035562082,0.075,3.788829451,0.185727675,8.228296549,89.43627695,33.03735886,8.8,0,0.145033469,0.716748172,0.488,166.1,33.21828764,4.740417043,0.077706588,0.083833129,0.062,272.1,0.057,0.012806623,6.333018246,4.397662912,0.329,0.130346724,0.056123482,7799.14,0.000667114,0.0718,112844,0.275783915,41.99982104,27.45699139,1.5,4.3,1142234,0.237726245,0.119351201,0.094443871,0.006158108,0.194787583,0.000902617,0.163590823,0.515639528,0.063919283,0.504842265,0.013939759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Fauquier County,5662,0.117465626,2.949642568,3.075584754,0.064058957,0.153665544,0.255,9.5,0.243,0.66311366,0.186364983,0.258064516,232.1,17.85269968,0.109100678,0.000527488,0.000537931,0.00066878,53.07,0.866939611,0.608146067,0.89,0.653395022,0.03929415,0.083,3.758358663,0.188977833,13.62677295,78.61596103,69.46712186,9.3,1,0.133592737,0.788489931,0.604,302.5,32.26599472,5.414488424,0.086998837,0.093051034,0.103,101.9,0.066,0.011046074,13.21993566,15.20472846,0.35,0.127700571,0.065230155,9279.31,0.000436161,,89610,0.245221139,17.69551025,13.91392507,2.6,11.9,68782,0.237562153,0.153935623,0.078843302,0.0044343,0.016079788,0.001017708,0.074568928,0.805981216,0.013089994,0.506062633,0.574958207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Floyd County,6471.1,0.132911189,3.24061258,3.323190138,0.074641148,0.152505936,0.265,8,0.247,0.431376399,0.165285408,0.307692308,141.7,28.76033058,0.162753167,0.000385159,0.000127787,0.000447256,34.77,0.914590747,0.610810811,0.925,0.490966447,0.039808154,0.182,3.934024764,0.117024588,15.40634228,66.55216831,94.16317317,8.5,1,0.095316352,0.773760044,0.554,353.5,,,0.096433123,0.10330936,0.095,,0.089,0.108034099,,20.37905034,0.335,0.189215474,0.088439481,8531.79,0.000511149,,48448,0.487137384,49.24985842,28.21386286,,23.2,15651,0.205098716,0.211551978,0.018209699,0.001980704,0.005878219,0.000127787,0.024726855,0.939109322,0.007334465,0.496517794,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Fluvanna County,5579.6,0.112825036,2.867427388,3.127909469,0.069543147,0.142017463,0.276,8.9,0.229,0.521349889,0.178897842,0.45,169.4,17.44502998,0.120923507,0.000268282,0.000152468,0.00038117,33.78,0.894378194,0.708133971,0.9,0.605685465,0.03729499,0.104,3.389758225,0.24038807,8.814962441,75.16785364,56.77807446,8.5,1,0.126321353,0.789442617,0.577,299.4,44.63090244,,0.086732915,0.097285674,0.111,187.4,0.086,0.024206464,,15.41858711,0.338,0.143347286,0.064298094,8293.64,0.000190585,0.1936,65899,0.318996416,25.9035784,22.21576832,,11.5,26235,0.208881266,0.188336192,0.150219173,0.002858776,0.007318468,0.000571755,0.032285115,0.78913665,0.000812942,0.544463503,0.629130824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Franklin County,7652.7,0.145528339,3.521626365,3.468129654,0.08556867,0.172418061,0.284,7.9,0.223,0.341743977,0.158497123,0.274509804,275.1,30.30067594,0.156165834,0.000461337,0.000177734,0.00021328,43.13,0.894849785,0.654147105,0.84,0.565228053,0.046391561,0.191,4.299154848,0.26628716,10.82366301,129.3790394,78.7829105,9.1,1,0.128638699,0.786881929,0.482,347.9,54.04796757,7.291666667,0.10390151,0.108032647,0.111,92.5,0.109,0.071014698,13.02106453,16.00292625,0.33,0.18283341,0.079944387,7718.64,0.0002666,,49117,0.466292885,50.0504524,44.78427457,5.3,14.2,56264,0.193427414,0.214684345,0.081313095,0.004549979,0.004798806,0.000550974,0.027353192,0.872262904,0.005950604,0.508086876,0.892305775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Frederick County,6009.3,0.128286023,2.737042113,3.127158026,0.06861694,0.150711639,0.317,9.1,0.208,0.643445502,0.168271854,0.26984127,233.6,28.40846162,0.137187155,0.000449155,0.000120194,0.000360581,63.45,0.882474227,0.58692185,,0.65558562,0.03961303,0.107,3.893640986,0.242772463,9.954234799,108.727316,67.34205339,9.7,0,0.135241687,0.824896553,0.343,320.6,46.33383528,3.49384779,0.085473217,0.09651348,0.093,58.5,0.072,0.030701692,22.6817068,11.7299968,0.334,0.166502602,0.064868369,7827.43,8.41356E-05,0.118,69991,0.330584192,30.31865371,16.07783599,1.8,11.6,83199,0.233500403,0.157297564,0.042079833,0.004363033,0.015817498,0.000600969,0.077356699,0.844649575,0.012368923,0.502133439,0.447723645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Giles County,8981.7,0.126322873,3.271330258,3.311379913,0.111470113,0.152919063,0.303,8.3,0.32,0.65914613,0.169471288,0.15,183.2,42.07119741,0.135536576,0.000535236,0.000299258,5.98516E-05,45.82,0.896713615,0.755364807,0.84,0.511507629,0.051183542,0.176,3.947129051,0.334114202,11.89414214,125.4803545,84.02366864,8.6,0,0.095603629,0.778778913,0.376,492.5,,,0.095606623,0.102706057,0.106,46.9,0.106,0.040015007,23.78686965,14.27971441,0.349,0.16041126,0.065366658,8960.08,0.000299258,,46727,0.451919109,56.31123141,35.03938552,,11.8,16708,0.204452957,0.205051472,0.015800814,0.001975102,0.00532679,0.000478813,0.016219775,0.95038305,0.005927128,0.50915729,0.662848548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Gloucester County,6800.8,0.123763202,3.369443953,3.270131705,0.077380952,0.157357842,0.345,8.9,0.23,0.571002225,0.180617437,0.4,233.5,21.62293489,0.12666448,0.000565413,0.000323076,0.001292303,45.18,0.907713499,0.742454728,0.91,0.610187354,0.040712732,0.147,3.759997307,0.233294256,9.692792332,105.3143228,81.1227387,8.3,0,0.144708423,0.835661002,0.533,364.6,36.08687094,,0.091031836,0.096817604,0.111,122.7,0.088,0.021917594,16.19899566,17.79214902,0.323,0.1480047,0.064998743,9304.48,0.000484614,0.1046,63742,0.363175981,12.73844902,6.912992229,,15.1,37143,0.204210753,0.179387772,0.081361226,0.00498075,0.00969227,0.000484614,0.033922947,0.848558275,0.000399555,0.508117277,0.64626404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Goochland County,5574.3,0.113685361,2.79206133,3.04849166,0.061525841,0.132763924,0.284,8.8,0.216,0.655385182,0.17174413,0.56,337.6,11.72733936,0.066082994,0.000866156,0.000314564,0.000674066,34.65,0.885714286,0.707581227,0.925,0.656759777,0.041165414,0.098,4.412688871,0.234442837,18.69073669,75.41129938,56.85726076,8.9,0,0.122828784,0.846026167,0.501,281.9,,,0.083573115,0.092960719,0.115,339.6,0.083,0.04450411,,14.43891682,0.316,0.072655008,0.04894456,8452.25,0.000224689,,86257,0.274815423,24.24923373,22.55778483,,11.9,22253,0.185952456,0.200377477,0.172785692,0.002831079,0.013885768,0.000494315,0.025165146,0.772929493,0.006181417,0.50662832,0.96993139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Grayson County,7626.1,0.174386713,3.984040244,3.685429982,0.075987842,0.188744708,0.303,7.6,0.321,0.454065538,0.144790437,0.222222222,184.7,40.26845638,0.16339077,0.000265024,0.00018736,6.24532E-05,51.34,0.87012987,0.619909502,0.825,0.497532656,0.058284405,0.294,4.393277549,0.351361432,9.275823229,107.1905147,85.9632442,8.4,0,0.120845922,0.819271255,0.4,349.7,,,0.122503905,0.120636313,0.11,65.6,0.131,0.063218736,,11.11049386,0.326,0.190947985,0.073877695,9943.79,0.000249813,,37684,0.631430187,38.78138975,20.34604786,,18.2,16012,0.173807145,0.225206095,0.053522358,0.00256058,0.001811142,0.000312266,0.031788659,0.900637022,0.003762682,0.487696728,0.998776798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Greene County,6509.1,0.130925609,3.289055004,3.238722977,0.079295154,0.165976887,0.279,9.1,0.252,0.733739064,0.167915935,0,148.9,24.95253594,0.158438145,0.000157638,0.00015656,0.00031312,43.36,0.892255892,0.623430962,0.93,0.527488249,0.036595147,0.139,3.431042214,0.208939032,7.881876938,102.3053993,56.12741983,8.6,1,0.105148658,0.832447109,0.496,318.6,54.40400414,,0.097652598,0.103127234,0.099,101.7,0.09,0,,16.02221748,0.334,0.189442353,0.08345627,8674.17,5.21866E-05,,60406,0.391836735,19.83685634,25.87257623,,,19162,0.240423755,0.163135372,0.067320739,0.00339213,0.016543158,0.000730613,0.052186619,0.839526146,0.008654336,0.506105835,0.512416454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Greensville County,8264.6,0.222833383,4.104991835,3.57200108,0.135025381,0.224007838,0.327,6.6,0.268,0.270848648,0.149393887,0.375,546.9,78.64028412,0.13057875,0.000513655,8.41397E-05,0.001177955,65.84,0.827586207,0.851851852,,0.343604651,0.053969777,0.287,4.700395207,0.402116402,5.136546529,150.812713,75.73844989,8.6,0,0.144542773,0.848837209,0.265,591.3,,,0.12676672,0.117265729,0.141,803.3,0.196,0.029122829,,21.44644347,0.429,0.160225443,0.057361377,8743.73,0.000841397,0.4042,40252,0.826015368,6.01213273,5.925627349,,,11885,0.161716449,0.152376946,0.589482541,0.002944889,0.007067732,8.41397E-05,0.020361801,0.371644931,0.004264392,0.375683635,0.87012987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Halifax County,9269.3,0.189441054,3.9432738,3.801756584,0.104848246,0.19303913,0.324,6.1,0.28,0.39797467,0.129585603,0.333333333,418.1,42.43896204,0.143094904,0.000454546,0.000427046,0.000711744,43.04,0.911180773,0.589018303,0.78,0.546319882,0.063821457,0.256,4.697818704,0.372781855,16.47727273,199.9665172,76.00024771,9,0,0.121530129,0.831481078,0.317,452,80.91160407,,0.122024006,0.122710303,0.159,262.2,0.176,0.113347539,,19.18733636,0.371,0.173160173,0.063171691,8256.6,0.000882562,0.1933,40432,0.608868778,21.17599224,20.43969465,,15.2,35125,0.207259787,0.226790036,0.362932384,0.003729537,0.005295374,0.000256228,0.02058363,0.596669039,0.004953873,0.520683274,0.770812064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Hanover County,5957.3,0.10375969,2.873398079,3.021246231,0.076530612,0.134714873,0.274,9.1,0.184,0.781660875,0.166410127,0.304347826,254.6,12.82304202,0.085576923,0.000735886,0.000571556,0.001172174,34.04,0.892163009,0.692679002,0.91,0.733309643,0.038510571,0.071,3.747407568,0.203652772,13.73653329,120.9166004,60.29734869,9.3,0,0.107244414,0.838522001,0.351,304,38.47345866,4.892218315,0.084199522,0.092164242,0.094,106.3,0.075,0.023865809,12.72534465,11.88120492,0.309,0.101420176,0.047748639,9431.49,0.00066843,0.0646,81900,0.134194335,29.46738687,25.52296898,2.5,12.4,103227,0.224020847,0.161818129,0.093134548,0.004930881,0.01669137,0.000600618,0.027773741,0.842841505,0.00682852,0.509692232,0.390855472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Henrico County,5811.2,0.13083685,2.971034372,3.18843838,0.088461539,0.156015874,0.275,7.8,0.226,0.939365012,0.160051939,0.326086957,538,20.97891634,0.118233303,0.000990917,0.000695053,0.002217404,39.17,0.881757733,0.672754947,0.85,0.736473797,0.042766554,0.13,4.179292396,0.349550959,11.43126949,174.060571,52.73190884,8.8,0,0.154586247,0.834312195,0.213,304.6,52.97792586,6.42014275,0.092750495,0.099464099,0.097,285.4,0.133,0.037041509,11.390819,7.036610805,0.34,0.142625117,0.056151993,8996.4,0.000645846,0.1255,65524,0.410834954,56.15563294,42.42957777,4.5,9.6,325155,0.23198167,0.141517123,0.295102336,0.003681321,0.082366871,0.000578186,0.054816934,0.545016992,0.026989088,0.527809814,0.04268982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Henry County,11217.4,0.184151762,3.696324273,3.659099791,0.102212266,0.199140425,0.323,7.2,0.376,0.558142971,0.132054288,0.328358209,361.1,40.99151235,0.162912597,0.000595227,0.000597521,1.92749E-05,62.63,0.869346734,0.638297872,0.84,0.535400195,0.064963013,0.305,4.136280599,0.36123723,15.74470536,308.1635087,109.0056934,9.1,0,0.118995152,0.878118183,0.255,456.2,66.73817185,9.5566764,0.117317159,0.11945907,0.151,106.1,0.149,0.06647561,19.15965743,23.39703422,0.373,0.194416947,0.070955711,8574.7,9.63744E-05,0.22,36695,0.657242865,23.40440641,22.67810013,7.5,22,51881,0.199398624,0.222046607,0.218634953,0.003257455,0.005840288,0.000269848,0.055646576,0.701836896,0.016068452,0.517414853,0.60720947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Highland County,6100.8,0.139053201,3.426553657,3.42564252,,0.154042355,0.263,6,0.244,0.241706161,0.143567559,0.5,,,0.245437382,,0.000451671,0.002258356,39.65,0.958333333,0.4375,,0.413127413,0.03539823,0.242,4.053111375,0.139158576,31.13879004,29.74862413,134.0602377,7.7,0,0.104477612,0.721276596,0.27,322.4,,,0.103037606,0.108568672,0.124,,0.083,0.304480633,,,0.321,0.265227448,0.156549521,7033.47,0.000451671,,42363,0.635,,,,,2214,0.13369467,0.307136405,0.005420054,0.003161698,0.004065041,0,0.014001807,0.971544715,0,0.500451671,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Isle of Wight County,6952,0.13205454,3.056250894,3.212935381,0.073719284,0.151855564,0.293,8.3,0.237,0.662772895,0.16875755,0.384615385,434.7,17.76519053,0.114602277,0.000555448,0.000220301,0.000165226,38.66,0.884036145,0.686498856,0.89,0.665677036,0.045763071,0.131,4.501752424,0.277647059,14.44163635,143.8848921,59.30667144,8.6,1,0.144911504,0.874717375,0.483,317.5,42.66351613,,0.093007483,0.100259089,0.126,159.8,0.115,0.025642228,,13.23855066,0.342,0.13450187,0.058972092,8930.24,0.000220301,0.1038,67480,0.374081377,23.22405112,18.07583907,,12.3,36314,0.210772705,0.17827835,0.231756347,0.004323401,0.010106295,0.000578289,0.029713058,0.70683483,0.008845397,0.513576031,0.573858804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,James City County,4801.1,0.120437779,2.805128596,3.022227926,0.068722832,0.133620149,0.252,8.4,0.204,0.91360862,0.168424133,0.357142857,259.5,18.9756028,0.10315534,0.001336401,0.001093688,0.002283074,33.95,0.886965377,0.753812636,,0.721977806,0.043073883,0.102,3.802264712,0.277762563,11.15963793,103.3210332,55.17623857,8.4,0,0.131485959,0.83016774,0.329,243.4,50.562934,4.498714653,0.085838407,0.094476481,0.105,78.3,0.093,0.057636307,7.39898079,8.837916718,0.314,0.119845714,0.061988971,8499.46,0.000765582,0.1224,77668,0.299598394,29.34194722,23.50871696,,9.1,73147,0.204054849,0.236072566,0.130969144,0.003745882,0.026973082,0.000902293,0.054711745,0.760113197,0.009489529,0.516972672,0.15851602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,King and Queen Count,6879.9,0.168449083,3.727871152,3.559236564,0.083900227,0.179951277,0.301,7.7,0.264,0.277177826,0.144981486,0.3,322.6,38.75968992,0.16713582,0.000418119,,,37.64,0.906832298,0.663265306,,0.466795616,0.048453326,0.205,3.245508326,0.4433213,9.756097561,112.4648547,56.32850786,8.3,0,0.129144852,0.788169712,0.575,285,,,0.113337048,0.113872046,0.122,193.6,0.131,0.049369576,,,0.36,0.190879927,0.091822095,8871.51,,,47513,0.621773288,16.27696339,20.22867505,,,7158,0.183989941,0.215423303,0.264040235,0.017742386,0.004191115,0.000139704,0.03394803,0.658563845,0.013575328,0.497904443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,King George County,6404.5,0.114414098,2.872680375,3.003006031,0.07952468,0.14229034,0.283,8.9,0.206,0.613000339,0.186570903,0.103448276,272.8,27.91283991,0.091755139,0.00015766,0.000470312,0.000352734,57.38,0.867435159,0.51627907,0.92,0.668654842,0.047433452,0.096,3.659108891,0.224297646,11.82452406,111.349611,74.71499843,8.5,1,0.103427541,0.834937204,0.488,322,,,0.08475768,0.093009782,0.093,142.8,0.097,0,,18.67064974,0.342,0.110303576,0.050507983,9071.89,0.000313541,,81128,0.351961679,9.066137885,13.14791744,,14.5,25515,0.258044288,0.122476974,0.16723496,0.006153243,0.015559475,0.000901431,0.045776994,0.736429551,0.001034706,0.496570645,0.731894505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,King William County,8020.4,0.135261273,3.069204774,3.212645642,0.083456425,0.163458212,0.263,8.5,0.275,0.475745215,0.178038706,0.214285714,198.8,25.14668902,0.124249222,0.000556036,0.000430266,0.000307333,36.29,0.887387387,0.673202614,0.903699552,0.58974359,0.042111237,0.122,3.152233698,0.299270073,11.12072161,62.10022977,77.00524132,8.7,0,0.138333333,0.863895577,0.63,371.3,71.96597972,,0.09329885,0.100983089,0.103,89.5,0.109,0.021542317,,14.25808924,0.349,0.145412981,0.0704154,9492.62,0.000245866,,64651,0.33355526,22.834858,21.35804688,,16.1,16269,0.233880386,0.148503289,0.170139529,0.014936382,0.009035589,0.000307333,0.025754502,0.761263753,0.005686326,0.51127912,0.83213053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Lancaster County,8201.5,0.149115485,3.430700552,3.415854491,0.114238411,0.144921077,0.298,8,0.25,0.501360723,0.124287444,0.583333333,385.7,31.8287037,0.138357705,0.000452735,9.11993E-05,0.000911993,31.89,0.883561644,0.696245734,0.825,0.560230548,0.067228538,0.262,4.926629173,0.513513514,28.06954002,103.6054704,88.01077683,8,1,0.151544402,0.796219857,0.271,382.9,,,0.102422183,0.106787584,0.138,197.7,0.142,0.002467166,,19.11582918,0.328,0.155851258,0.083236321,7043.59,0.000638395,,47098,0.749180328,22.53077028,20.26279617,,,10965,0.146374829,0.360419517,0.276516188,0.003191975,0.007660739,0,0.018239854,0.685727314,0.002149533,0.531418149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Lee County,10239.7,0.198420905,4.252899371,3.85350582,0.090191657,0.203816423,0.294,7.8,0.31,0.517450268,0.148555205,0.185185185,166.8,52.82292558,0.159220277,0.00028055,0.000202086,0.000929593,80.3,0.8424821,0.517094017,0.76,0.483129066,0.072287763,0.363,4.841792115,0.279445249,6.813354174,152.5272182,87.65079922,9.6,1,0.149663387,0.855033914,0.37,521.5,66.85523271,,0.126862167,0.124386385,0.121,58.6,0.149,0.000246469,22.70359785,20.37778143,0.367,0.192725963,0.063253012,9810.11,0.000808342,0.2446,32135,0.605182927,63.56746049,46.12635115,6.2,20.7,24742,0.189596637,0.193921268,0.040821276,0.004203379,0.002910032,0.000363754,0.018834371,0.925268774,0.001961848,0.47627516,0.995622777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
