state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value
VA,Russell County,10899.21457,0.181607195,4.100671985,4.349359474,0.087452472,0.189729231,0.38,8.4,0.38,0.442952556,0.1562684,0.230769231,166.4,41.86046512,0.110093043,0.000258799,0.000112158,0.000822491,8220,0.4,0.44,0.896,0.563555977,0.042659527,0.217,5.164357223,0.259344012,8.133688258,184.9690222,81.70411439,9.4,0,0.129401006
VA,Scott County,9242.106098,0.177385645,3.901998938,4.175772025,0.07850912,0.188871964,0.303,8.3,0.338,0.403028865,0.16425349,0.176470588,215,28.86247878,0.109807836,0.000320146,0.000232191,0.001300269,4998,0.43,0.51,0.946,0.571631206,0.032324324,0.245,5.168309674,0.281993489,5.94557512,101.488498,94.68403755,10.1,1,0.114222954
VA,Shenandoah County,6209.735054,0.144409258,3.393951171,3.818415288,0.074658574,0.156910128,0.331,8.9,0.269,0.636487034,0.179148321,0.111111111,252.2,25.71860817,0.122107132,0.00048583,0.000298871,0.000505782,5688,0.41,0.42,0.967,0.553886832,0.028381315,0.149,4.191017478,0.296430533,13.18681319,177.8118681,85.60534548,8.8,1,0.12398374
VA,Smyth County,11052.44559,0.176467007,4.094990793,4.23674999,0.09760859,0.194494842,0.314,7.9,0.312,0.933494784,0.165354076,0.272727273,384.9,36.60728877,0.107002493,0.000619781,0.000525072,0.001509583,5522,0.42,0.42,0.949,0.550444692,0.039740411,0.252,4.977824241,0.338604961,10.11221294,202.5809127,81.82198885,8.8,0,0.1129157
VA,Southampton County,7694.684437,0.164593528,3.663265364,3.926026562,0.095132743,0.171098421,0.449,7.1,0.336,0.309585353,0.156700849,0.476190476,439.4,11.21979287,0.110350727,0.000225352,0.000113727,,5552,0.44,0.48,0.868,0.630620985,0.027925532,0.202,4.158895147,0.393129771,11.83098592,125.2191335,65.87688838,9.1,1,0.124163569
VA,Spotsylvania County,6820.743469,0.144995826,3.262224415,3.625489701,0.072444899,0.157614107,0.324,8.9,0.25,0.745042771,0.210515504,0.40625,370.6,16.65077852,0.09540294,0.000623905,0.000394821,0.000759845,6469,0.39,0.43,0.912,0.630228165,0.03037921,0.101,3.633648841,0.257324918,6.915577338,172.0474805,67.68405206,9,0,0.13304721
VA,Stafford County,5388.141058,0.11772823,3.01803458,3.181193123,0.071769534,0.14718886,0.345,9.2,0.179,0.775901242,0.198522611,0.25,367.5,12.12439312,0.077203454,0.000300036,0.000340091,0.000793545,5741,0.38,0.44,0.947,0.729524006,0.029535985,0.065,3.544742381,0.228140199,5.727962686,196.8545755,47.44351386,9.1,0,0.108327691
VA,Surry County,10737.31193,0.184845722,3.855342207,4.125403528,0.086746988,0.172908047,0.26,7.1,0.231,0.092802494,0.151020558,0.285714286,795.1,14.33962264,0.099686028,0.00030581,,0.000463392,3508,0.51,0.48,0.938,0.552631579,0.034714747,0.202,4.295698484,0.350128096,15.29051988,225.5130422,51.42632423,8.6,0,0.088724584
VA,Sussex County,10767.30424,0.21081819,4.083176097,3.933677745,0.124233129,0.19324992,0.394,5.7,0.287,0.274758005,0.161824748,0.285714286,606.7,34.07053198,0.130624093,0.000263783,0.000177983,0.000177983,6863,0.47,0.44,0.891,0.285632349,0.048927263,0.296,5.073763574,0.472598704,15.82695859,102.7353281,95.49274255,9.1,0,0.131752306
VA,Tazewell County,11576.92747,0.172113331,3.842653887,4.255983028,0.098161523,0.194542719,0.322,7.8,0.373,0.55259772,0.161652672,0.384615385,119.2,43.67080822,0.115618333,0.000657014,0.000391629,0.001811284,6434,0.38,0.37,0.889,0.548628941,0.043885571,0.241,4.402326082,0.306881587,11.68025307,207.9074522,104.5373983,9,1,0.102585962
VA,Warren County,8574.096255,0.13934791,3.412801606,3.708003422,0.069444444,0.162934157,0.324,8.9,0.299,0.796939454,0.188933281,0.321428571,252.8,25.56653109,0.113114153,0.000530799,0.000274979,0.000899933,5497,0.4,0.52,0.938,0.527881041,0.030606151,0.139,3.939486592,0.344226328,12.63807093,138.0932897,85.87791108,8.7,0,0.12345679
VA,Washington County,8553.606373,0.166942277,3.89972894,4.013976565,0.088376804,0.177232149,0.302,8.5,0.27,0.629291494,0.158673298,0.166666667,211.4,33.34877258,0.108384158,0.00068031,0.000533069,0.001617588,6122,0.45,0.46,0.94,0.59451169,0.033654387,0.205,4.481407476,0.274307984,8.641771012,154.7973437,83.35689604,9.5,0,0.097956464
VA,Westmoreland County,8482.139924,0.165018856,3.641689467,3.841616919,0.097598761,0.170762706,0.346,8.5,0.267,0.426263321,0.157838674,0.384615385,410.6,30.77930583,0.131342833,0.000112486,0.000112171,0.000112171,5353,0.42,0.44,0.921,0.602584388,0.036404398,0.268,4.946799563,0.294578313,19.12260967,139.0899543,104.1808217,8.7,0,0.138245614
VA,Wise County,12425.18369,0.199712784,4.486435147,4.524199773,0.099555252,0.190649346,0.353,7.8,0.338,0.706769275,0.172603599,0.153846154,233.2,46.19053596,0.116128588,0.000518323,0.00021046,0.001025992,5022,0.43,0.44,0.963,0.557575758,0.049704501,0.325,5.246369863,0.395487724,8.552324677,213.8337883,112.0324945,9.6,1,0.13497537
VA,Wythe County,8987.992013,0.156027483,3.759038697,4.030908469,0.078403078,0.172065556,0.355,8.5,0.31,0.799008038,0.165710255,0.236842105,263.1,36.54610869,0.121591812,0.000484731,0.000347778,0.001843222,4710,0.42,0.49,0.935,0.559213466,0.037096539,0.238,4.75690814,0.352071006,9.348383076,121.7442,98.00403059,8.8,0,0.119186047
VA,York County,4465.041288,0.125441708,3.02482939,3.440449474,0.06705409,0.138542556,0.271,8.9,0.17,0.776854454,0.198080918,0.433333333,326.3,7.232164746,0.076414012,0.001240054,0.000530613,0.000707485,3596,0.54,0.54,0.969,0.800060368,0.027891991,0.066,3.436165656,0.24427765,8.857526683,161.9902509,46.78154794,8.9,0,0.107247591
VA,Alexandria city,3610.827084,0.14814076,3.358978953,3.754842354,0.069833411,0.150733577,0.239,,0.16,1,0.216889305,0.352941177,463,22.88573999,0.111264185,0.00068735,0.000803588,0.003264187,4635,0.37,0.47,0.806,0.830916888,0.022458146,0.161,4.144948064,0.32431579,21.80772956,186.3674343,36.38874973,9.7,,0.166164696
VA,Bristol city,13267.08233,0.182824786,4.16401408,4.412050499,0.071236559,0.194028737,0.291,6.6,0.31,0.91836277,0.162196444,0.5,458.6,23.62204724,0.093165798,0.000536033,0.000364034,0.000606723,6689,0.46,0.5,0.907,0.552705224,0.0370421,0.331,4.478156238,0.477603258,22.63251936,266.6041661,94.61073595,9.4,,0.142112125
VA,Buena Vista city,43939.06941,0.205888157,4.527820732,4.726592269,0.067567568,0.210242752,0.258,3.5,0.252,0.972481203,0.163056438,,410.9,7.490636704,0.103623649,0.000158053,0.000801668,0.000801668,3579,0.42,0.49,0.873,0.482325216,0.031072602,0.202,4.394697198,0.32889259,15.80527896,97.97271837,62.04051246,8.4,,0.249077491
VA,Charlottesville city,5399.945286,0.184021755,4.008912367,4.077885813,0.062441093,0.193668172,0.289,7.5,0.245,1,0.182662664,0.333333333,564.4,14.91693977,0.117301404,0.002873862,0.00085209,0.008874203,3935,0.53,0.6,0.926,0.801859612,0.025447836,0.183,6.603935124,0.352188274,21.03334097,479.5036755,48.46155808,8.7,,0.216351502
VA,Chesapeake city,6792.90754,0.153648537,3.406925815,3.902168965,0.086973652,0.141846059,0.362,8.2,0.245,0.925844588,0.173351481,0.273809524,598.2,16.20080912,0.079013115,0.000819478,0.000519301,0.001038601,5010,0.48,0.51,0.931,0.712829123,0.030423117,0.119,3.700586756,0.332983597,9.775496366,423.1877013,58.2465029,9,,0.156463821
VA,Colonial Heights city,10793.42864,0.170738393,3.936397531,4.189151952,0.105612245,0.166080898,0.265,8.3,0.246,0.993337545,0.163642003,0.571428571,706.7,30.51391863,0.102639916,0.001346046,0.00241126,0.002074805,5579,0.45,0.49,0.915,0.625621596,0.032919467,0.174,4.508473842,0.453540934,10.65619742,289.9774775,109.005911,9.2,,0.176266482
VA,Covington city,17906.29634,0.182928147,4.073838744,4.318797465,0.179738562,0.182064309,0.267,7.2,0.238,1,0.160553403,0,343.5,15.82867784,0.102867978,0.000542397,0.000549451,0.002747253,5163,0.49,0.49,0.808,0.526766595,0.046230737,0.261,3.998219585,0.317490494,37.96781775,246.5656922,139.4400944,8.5,,0.143724696
VA,Danville city,12927.15109,0.219406642,4.308175067,4.326755708,0.123261522,0.207991024,0.296,6.5,0.302,0.822459645,0.140708835,0.125,1004.1,40.47561854,0.105527958,0.001021152,0.001130416,0.00277689,5475,0.49,0.5,0.806,0.647145721,0.050513305,0.381,5.108990318,0.553986434,21.88183807,622.7694926,114.7675597,10,,0.17260788
VA,Emporia city,9603.357825,0.292036911,5.093171904,4.888024016,0.11,0.236251743,0.259,6.1,0.251,0.899274507,0.117539851,0,1060.2,22.74573518,0.115830116,,0.000976372,0.002929115,6136,0.49,0.45,,0.411935953,0.047395389,0.374,5.929105358,0.774627924,22.71866717,596.7134857,67.50168754,9.2,,0.251131222
VA,Fairfax city,6000.844395,0.13411943,3.067030075,3.257705525,0.067602592,0.126653598,0.243,9.8,0.19,1,0.169900575,0.333333333,406.7,11.42980375,0.093722499,0.000165996,,0.013388134,2980,0.37,0.53,,0.857643652,0.02287806,0.069,4.521183232,0.169259259,27.80429099,84.5047199,77.47401736,9.5,,0.139823009
VA,Falls Church city,5156.300837,0.124478459,2.972622384,3.301493108,0.058109834,0.1302378,0.196,,0.162,1,0.204193069,,418.3,4.705144291,0.036982017,0.002880066,0.003114,0.01056052,2793,0.41,0.53,0.985,0.906732892,0.021455666,0.029,,0.192286193,15.08605911,157.6044129,43.74700121,9.7,,0.139622642
VA,Franklin city,18125.53907,0.221822959,4.347832383,4.326736864,0.116745283,0.197434046,0.491,4.4,0.272,0.452575157,0.138156452,0,1284.2,50.45592705,0.097779149,0.001223092,0.000748783,0.001622364,5508,0.41,0.48,0.926,0.524242424,0.043769166,0.341,5.139425672,0.561491936,15.9001957,310.4134942,98.76900099,8.8,,0.213138686
VA,Fredericksburg city,7836.438698,0.173439569,3.774532691,3.901348967,0.081165453,0.175106482,0.317,7.7,0.261,1,0.186071036,0.5,863.9,14.23960509,0.111511582,0.001480959,0.001921493,0.006313478,5514,0.34,0.45,0.826,0.686550976,0.034769905,0.212,4.940592935,0.500169434,11.9887165,422.5522154,73.10095664,8.8,,0.20496592
VA,Galax city,16529.87529,0.210436238,4.386442676,4.499969779,0.121376812,0.191165481,0.289,8.3,0.275,0.69000284,0.155007654,0,467.9,49.89885368,0.150573149,,0.001089833,0.006539001,4160,0.47,0.49,0.929,0.428660826,0.034623218,0.347,5.458660983,0.343304843,16.60377359,316.8202765,97.77488074,8.6,,0.142857143
VA,Hampton city,8712.663131,0.173843837,3.795994342,4.044706559,0.096553993,0.20322793,0.381,6.6,0.236,0.888173404,0.168628119,0.288888889,1112.4,22.54911147,0.096362254,0.000415834,0.00101256,0.00276965,4424,0.44,0.43,0.926,0.690641272,0.040324334,0.237,4.288124099,0.46313356,9.801810365,295.1185987,70.82518721,8.7,,0.225794427
VA,Harrisonburg city,5335.35937,0.225127901,4.414667282,4.433088228,0.065382893,0.196936518,0.254,7.7,0.262,0.831111747,0.200148051,0,772.8,9.673557863,0.158228606,0.001346491,0.001147447,0.00431218,4697,0.42,0.54,0.882,0.603880597,0.03464586,0.198,5.415677814,0.363804248,12.17375265,214.289796,41.67574021,8.8,,0.264962406
VA,Hopewell city,14938.092,0.201601646,4.188443583,4.352600683,0.13341251,0.195443924,0.296,6.1,0.266,0.89610907,0.150664858,0.333333333,1105.2,52.38309353,0.117540975,0.00039786,0.000398301,0.001283413,6536,0.37,0.44,0.909,0.501470843,0.047717201,0.309,5.246398318,0.497603409,15.91441581,424.7819603,119.9722731,9.2,,0.195149464
VA,Lexington city,27642.85557,0.1799441,4.055662807,4.277973897,0.06870229,0.168292931,0.19,7.9,0.19,1,0.214771945,,253.3,6.339581036,0.088343558,,0.00154148,0.006866592,2531,0.49,0.48,,0.760057471,0.046769528,0.137,6.295464521,0.27787307,25.33070645,124.4210963,50.19520357,8.4,,0.156334232
VA,Lynchburg city,7764.765756,0.196828014,4.173993235,4.475483969,0.081375,0.17485877,0.354,6.7,0.264,0.947041076,0.183853441,0.315789474,774.1,14.06929844,0.10156822,0.001246991,0.001047171,0.004566154,4384,0.33,0.52,0.864,0.729317811,0.039997773,0.251,4.495113169,0.452955208,16.42076671,423.029952,63.89982894,9.1,,0.184759547
VA,Manassas city,6012.8466,0.17754902,3.446621027,3.612955711,0.070932633,0.154621981,0.31,9.7,0.257,1,0.180878222,0.333333333,587.9,39.0915047,0.165606122,0.001012024,0.00115271,0.003025864,4412,0.34,0.47,0.782,0.537787426,0.026766105,0.147,3.706719879,0.240257386,11.08407026,308.569275,51.32632993,9.2,,0.187047466
VA,Manassas Park city,7273.569008,0.194578261,3.623719293,3.626211184,,0.164128684,0.406,8.9,0.274,1,0.175568838,,506.3,,0.164262662,,,,,,,0.894,0.588182147,0.027057245,0.119,3.211179981,0.293626164,4.219154964,147.5561021,22.3012402,9.2,,0.192389006
VA,Martinsville city,14841.16021,0.215701551,4.347840674,4.358431188,0.126623377,0.203372326,0.293,6,0.353,0.947398886,0.137416486,,783.7,56.62603225,0.101017935,7.60919E-05,,0.003875368,6637,0.49,0.51,0.873,0.562753036,0.046370968,0.337,5.808898776,0.612986178,27.39309085,281.8654367,137.6318348,9.5,,0.154710458
VA,Newport News city,8415.613268,0.191071705,3.947376561,3.994541463,0.097396631,0.184790486,0.346,7.1,0.249,0.97845827,0.18591606,0.381578947,1139.4,26.68124404,0.111298686,0.000563025,0.000834145,0.001489145,4689,0.42,0.47,0.93,0.66851734,0.036085606,0.217,4.336461484,0.449646451,10.70305706,455.9813213,69.93014719,9,,0.17965196
VA,Norfolk city,9578.057601,0.194054384,3.887989442,4.221717169,0.106949548,0.192554693,0.336,6.5,0.244,0.933732285,0.202096999,0.303370787,1201.9,31.0174654,0.116607293,0.000972608,0.000839902,0.002081319,5638,0.49,0.46,0.823,0.689627585,0.036117786,0.282,4.980190338,0.504324201,11.40157661,603.4755647,72.03958506,8.8,,0.233159732
VA,Norton city,12072.1005,0.186443347,4.238441778,4.464497214,0.068548387,0.196650393,0.318,7.4,0.374,0.996210207,0.163380229,,355.7,40.6824147,0.113943972,0.00152439,0.001008065,0.003024194,6775,0.5,0.44,0.953,0.620411817,0.039180229,0.313,6.524844721,0.451787649,0,365.1933006,91.19464991,9.1,,0.225806452
VA,Petersburg city,18804.25065,0.258528868,4.695144987,4.726190786,0.118097208,0.236602116,0.404,4,0.291,0.918260333,0.138704475,0.333333333,1417.3,73.757057,0.109935514,0.000692913,0.000760288,0.003928153,7055,0.42,0.41,0.83,0.498412698,0.060823171,0.389,4.938047769,0.670364263,16.69291339,714.0764046,130.9414692,9.2,,0.247817837
VA,Poquoson city,6484.431352,0.116711528,3.039801873,3.48640553,0.049853372,0.135635636,0.373,9.2,0.254,0.954074074,0.193263452,0.5,165.9,8.321775312,0.061923314,0.000663735,0.000656276,0.000492207,4597,0.51,0.49,0.963,0.779743976,0.02687659,0.054,3.933652997,0.176138502,6.637351697,128.7749761,49.69602597,8.7,,0.086767896
VA,Portsmouth city,11128.68654,0.185049317,3.856101889,4.040395327,0.114492056,0.189832995,0.39,6.9,0.277,0.975286544,0.155390085,0.285714286,1211.8,40.46340774,0.111019451,0.000528698,0.001130696,0.002610111,5067,0.46,0.48,0.86,0.633128973,0.040639528,0.291,4.410669327,0.551553251,10.99691241,706.8994216,91.46961887,9,,0.211997828
VA,Radford city,7303.679675,0.223246456,4.739228238,4.833140365,0.108782435,0.223055401,0.342,6.4,0.182,0.978790834,0.191654777,0,1381.8,7.320379575,0.090517892,0.000679579,0.000654343,0.001199629,4136,0.46,0.54,0.969,0.82066217,0.037103963,0.18,6.197753799,0.266594124,13.59157323,581.8786367,39.53506761,8.9,,0.245316682
VA,Richmond city,9113.698286,0.195305872,4.16996143,4.284676278,0.109818875,0.195332575,0.309,6.2,0.228,0.913786518,0.218901468,0.351351351,1292.3,29.98655574,0.140372731,0.001035096,0.001333141,0.003601666,4572,0.48,0.49,0.754,0.689003577,0.03525529,0.345,6.16083354,0.634444388,14.6234892,596.3427047,83.33877885,9.3,,0.235499101
VA,Roanoke city,10931.77418,0.196897168,4.169485474,4.369210728,0.098439146,0.195703646,0.349,6.9,0.293,0.921314618,0.169446211,0.394736842,1124.8,49.42016057,0.126736217,0.000901469,0.000750601,0.00281225,4276,0.43,0.51,0.9,0.57670697,0.032291795,0.323,4.870110532,0.527475606,17.02775524,381.5623445,105.2648464,9,,0.189938881
VA,Salem city,8956.401425,0.13475168,3.388859189,3.770802995,0.071030641,0.148655108,0.27,7.9,0.214,0.866260785,0.191800479,0,259.1,15.90668081,0.085306587,0.001005336,0.001442889,0.007760402,4067,0.46,0.51,0.967,0.660528715,0.029477411,0.119,3.870951987,0.380208333,16.24004331,106.2762,90.64695356,8.8,,0.148111332
VA,Staunton city,9456.600957,0.155404197,3.624394235,4.077462846,0.086867024,0.166565783,0.311,8.3,0.272,0.986313484,0.167315408,0,428.1,29.39685758,0.100877193,0.000489237,0.000882754,0.006018779,3728,0.48,0.55,0.896,0.671352399,0.028691275,0.19,4.359387256,0.36818588,23.64644488,153.3805064,83.08421644,8.6,,0.167067886
VA,Suffolk city,6614.8736,0.166011732,3.6378423,3.819010802,0.091816613,0.164380707,0.324,7.7,0.272,0.762404682,0.169572927,0.175438597,741.4,19.50653733,0.087651793,0.000908718,0.000438669,0.000987004,5765,0.5,0.47,0.867,0.673897416,0.032239742,0.161,4.522597366,0.356625069,12.63339872,276.4887081,49.58915052,9.1,,0.156427221
VA,Virginia Beach city,5718.072824,0.117867938,3.069600964,3.475561289,0.079701121,0.149520185,0.269,8.7,0.216,0.978618429,0.20946123,0.365079365,635.4,15.3495935,0.089489365,0.000741505,0.000764124,0.001697065,4637,0.5,0.48,0.934,0.755528837,0.028608689,0.104,3.575891267,0.314820537,7.193046722,152.413565,54.27676542,8.2,,0.159721808
VA,Waynesboro city,8335.895562,0.174276301,3.93653567,4.143379695,0.088421053,0.179987186,0.393,8,0.333,0.688469961,0.166704636,0,649.4,42.02315048,0.118569221,0.000940565,0.001281598,0.001193212,3507,0.53,0.58,0.831,0.562955255,0.032310487,0.25,4.347415202,0.468857085,20.60285753,186.9814187,82.04268043,8.6,,0.152017689
VA,Williamsburg city,3430.936665,0.181859065,3.854507848,4.077618021,0.063227953,0.160352373,0.341,7.5,0.248,0.996374751,0.191116299,0,618.7,4.488138491,0.115857296,6.65292E-05,,0.000469925,4221,0.57,0.56,0.921,0.740145427,0.040273443,0.282,5.607624026,0.355140187,12.64054288,182.1138211,29.3787725,8.7,,0.220540541
VA,Winchester city,7052.587336,0.165451805,3.699953903,3.897948471,0.082787832,0.170756186,0.339,8.4,0.242,0.991146052,0.181248966,0,494.1,26.71469308,0.150983519,0.002577689,0.001885584,0.005941369,5099,0.41,0.53,0.891,0.620256817,0.029270633,0.22,4.050715313,0.442733398,18.97465273,271.6796733,82.38006114,9,,0.202453988
WA,Washington,5593.512362,0.155643148,3.882060409,4.12241641,0.06436042,0.134890571,0.278,8.1,0.17,0.862116517,0.174300248,0.320541761,435.2,17.79835569,0.070914016,0.00084502,0.000815862,0.00372698,2969,0.39,0.46,0.794,0.707163248,0.0450284,0.126,4.429319372,0.279754659,8.652744228,293.8005635,65.79045707,7.4,0.564102564,0.173008283
WA,Adams County,5818.432718,0.23416774,4.317584861,4.136508806,0.072257581,0.143315414,0.369,8.6,0.238,0.615602307,0.161427266,0.048780488,471.6,50.18115942,0.126729616,0.000461397,0.001113417,0.001720735,1313,0.36,0.36,0.765060241,0.321259163,0.05390864,0.204,4.276368554,0.376361495,12.30390649,248.4022046,51.5804242,9.3,0,0.223190933
WA,Asotin County,7107.414174,0.153136804,3.936072025,4.500605627,0.061713601,0.143576444,0.32,7.9,0.221,0.980437497,0.171990098,0.5,337.3,29.44697151,0.065110066,0.000843133,0.000619195,0.003538257,2857,0.48,0.47,0.78125,0.619290375,0.043533931,0.206,4.288965793,0.365514242,8.431329044,210.8379688,80.54051635,8.6,0,0.131253362
WA,Benton County,5676.15664,0.160964649,3.872894655,4.099659147,0.065538765,0.130787675,0.309,8.3,0.166,0.774268312,0.183203236,0.342465753,463.7,25.21027506,0.076259053,0.00068123,0.000698445,0.00259564,4336,0.44,0.5,0.765965038,0.660794183,0.052077026,0.135,4.343642006,0.28971601,8.830757275,194.5826308,61.71891824,9.2,1,0.146083017
WA,Chelan County,5089.003525,0.171639286,3.832503328,4.36595609,0.060873679,0.130666449,0.266,8.4,0.181,0.853863884,0.1949154,0.333333333,351.5,24.9282092,0.092914515,0.001175963,0.000791838,0.003790436,2102,0.42,0.33,0.811534501,0.515522371,0.045261079,0.148,4.234817176,0.276795239,14.63421008,148.2040187,68.39603408,6.9,0,0.161029412
WA,Clallam County,6981.161172,0.162230414,4.211404514,4.426522417,0.059593975,0.140956495,0.292,7.2,0.204,0.771063246,0.159163022,0.3125,261,23.99264337,0.089611039,0.00098047,0.000925238,0.00333607,1915,0.37,0.5,0.805907173,0.610484669,0.06386015,0.206,4.419592922,0.377551831,9.672204998,279.5937387,105.6351245,5.8,1,0.16269084
WA,Clark County,5455.113244,0.137335176,3.449229218,3.912411318,0.061735131,0.14041929,0.305,8.1,0.173,0.927593608,0.18534002,0.335714286,392.7,16.95955798,0.069983762,0.000705794,0.000711829,0.003397274,3715,0.46,0.44,0.836975594,0.681358835,0.04828676,0.106,3.874629369,0.247431046,7.163278506,220.1952354,66.45184426,8.3,0,0.159928204
WA,Columbia County,9048.385527,0.176019154,4.179986207,4.466855503,0.092741936,0.143522155,0.353,7.3,0.266,0.389897008,0.160772714,1,222.4,13.22115385,0.063541667,0.00074129,0.000739098,0.002956393,1538,0.3,0.2,0.833333333,0.858536585,0.055897149,0.19,5.21307802,0.169211196,14.82579689,37.69317754,120.162219,7.1,0,0.144970414
