state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,disconnected_youth_raw_value,median_household_income_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,firearm_fatalities_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,opioid_hospital_visits_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,childhood_immunizations_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
TX,Haskell County,8346.615456,0.191363612,3.849959499,3.637560377,0.059701493,0.156839248,0.28,6.8,0.267,0.597389388,0.177129797,0.315789474,313.8,33.13840156,0.222783531,0.000528076,0.000348068,0.000522102,3201,0.31,0.33,0.911,0.373814042,0.047286184,0.328,4.443887596,0.459100205,22.8832952,120.5753165,86.7814496,7.8,1,0.111597374,0.79472693,0.118,77.56455335,456.9,,,0.119300806,0.115331325,0.106,319.1,0.161,0.114435341,,,0.309419019,0.257907543,0.132519616,,,35075,0.727557411,15.94325708,13.09192214,,,0.777725564,0.0704154,5746,0.18499826,0.221893491,0.037591368,0.011486251,0.00887574,0,0.292029238,0.641315698,0.098254454,0.469021928,0.476182404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hays County,5093.722971,0.174193412,3.534799901,3.725898408,0.07394802,0.150965912,0.275,7.7,0.174,0.731749699,0.22165303,0.31496063,659.9,19.44624003,0.156414161,0.0004206,0.000359,0.00089983,3824,0.36,0.44,0.894,0.685540202,0.031274303,0.118,4.670449173,0.269282725,6.553528635,243.6988122,49.24364834,10.3,1,0.216590613,0.78899636,0.487,80.45014733,267.9,42.94610264,3.483020276,0.111371034,0.112885376,0.092,173,0.134,0.062294639,8.310330556,12.46382242,0.298416583,0.184922806,0.085001621,0.000522181,0.069500208,66525,0.453169034,34.37354869,22.76340153,2.7,8.5,0.620795062,0.167081311,214485,0.232048861,0.106282491,0.036659906,0.012364501,0.017213325,0.001482621,0.390293028,0.537897755,0.03770796,0.502412756,0.317121452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hemphill County,7651.480058,0.164821524,3.504179529,3.49994698,0.058035714,0.147200219,0.284,8.4,0.236,0.818229577,0.194457887,0,117.3,52.84552846,0.202603282,0.000968758,,0.000248509,3104,0.38,0.37,0.836,0.519191919,0.0248394,0.155,3.563869471,0.26490566,21.79704529,324.2241779,86.7260901,6.9,0,0.088737201,0.762460233,0.141,76.94026119,406.9,,,0.107228475,0.108380217,0.095,,0.119,0.019794099,,48.60267315,0.306120585,0.234042553,0.153179191,0.000497018,,64338,0.413239719,,,,,0.684094256,0.070691025,4024,0.315854871,0.142892644,0.003230616,0.016153082,0.011431412,0.001242545,0.331510934,0.638170974,0.077082256,0.503727634,0.269503546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Henderson County,10992.4261,0.179272996,3.978474407,3.847400619,0.072866731,0.171664872,0.332,6.2,0.326,0.631322264,0.169924671,0.264705882,313,43.28673793,0.211566547,0.000337918,0.00033307,0.00045643,5226,0.4,0.5,0.958,0.487248479,0.041500309,0.262,4.459555334,0.301443418,11.26393913,339.8374087,89.84252463,10.4,1,0.143384822,0.819843939,0.412,74.57354111,520.6,70.57976233,6.669842782,0.120720895,0.120788179,0.11,160.6,0.188,0.122973154,15.38397572,25.34170868,0.325707001,0.252290188,0.109518764,0.000481101,0.103701888,44500,0.64969841,46.76602687,35.28728156,4,18.8,0.754062839,0.115911852,81064,0.213485641,0.218580381,0.06246916,0.009190269,0.006784763,0.001023882,0.129009178,0.781333268,0.021630682,0.51203987,0.601105282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hidalgo County,5602.931366,0.288165941,4.413168884,3.887782409,0.080910033,0.151249942,0.3,7,0.208,0.533102125,0.144587609,0.295180723,434.3,57.10174485,0.297126092,0.000453025,0.000260265,0.000530987,5746,0.33,0.44,0.884,0.473115935,0.073931066,0.413,5.621781633,0.356369413,3.600665064,312.4260863,30.59613413,9.4,1,0.271917686,0.803962892,0.215,82.08330228,286.9,43.45470202,4.628160372,0.151432445,0.133673148,0.099,177.4,0.101,0.21250282,3.212149132,10.52678913,0.333101696,0.406791809,0.11387804,0.000700624,0.094266852,36978,0.850206781,69.19158652,27.24474998,3.4,5.1,0.67498269,0.153130868,860661,0.330199695,0.108496841,0.004073613,0.005319168,0.010931133,0.000425255,0.921980896,0.061952383,0.20306846,0.51002311,0.05138693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hill County,8763.73975,0.177811554,3.883130805,3.748964918,0.078984485,0.167355879,0.291,7.3,0.29,0.511043347,0.178008701,0.15942029,275.4,39.12828133,0.226388889,0.000313596,0.000334709,0.000446279,5490,0.37,0.39,0.957,0.49259651,0.03878082,0.222,4.584273572,0.294700771,11.97365795,170.7366065,89.48163347,10.1,1,0.164341085,0.799128785,0.405,76.41333214,447.8,57.34637209,,0.119508384,0.118541015,0.116,127.4,0.176,0.022740304,15.12516071,26.83341329,0.305846282,0.26614786,0.135567313,0.000251032,,47162,0.637347767,48.48479855,28.98144688,5.3,21.7,0.737730787,0.10970817,35852,0.2344918,0.205985719,0.065463573,0.00912083,0.005494812,0.00136673,0.208105545,0.702889658,0.03196098,0.501785117,0.762660663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hockley County,9370.740754,0.200584462,3.843779432,3.603619464,0.091196388,0.149590716,0.308,6.9,0.289,0.643732287,0.183902132,0.310344828,456.6,45.00072348,0.196999007,0.000558539,0.000476438,0.000649688,4292,0.25,0.3,0.87,0.538906414,0.03717835,0.233,4.517964072,0.295261438,14.1783029,447.6351351,84.68559404,7.5,1,0.116810878,0.785693113,0.251,75.89241905,465.6,48.7428409,,0.118883835,0.112657638,0.099,47.3,0.122,0.17432875,,23.33192114,0.32432869,0.241574322,0.104847624,0.0003465,,48449,0.62631579,43.08662556,18.22192979,,13.7,0.686050837,0.072051824,23088,0.259572072,0.143018018,0.035862786,0.013773389,0.005500693,0.000476438,0.480899168,0.465913028,0.045221725,0.499956688,0.398473948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hood County,8079.865065,0.131787356,3.205381655,3.481171636,0.072412156,0.135221196,0.281,7,0.279,0.732562229,0.186533555,0.166666667,263.4,33.18874206,0.179046368,0.000457288,0.000497658,0.000875191,3490,0.46,0.47,0.946,0.563169743,0.041843447,0.172,4.62142154,0.236130137,11.60806937,175.5617978,89.04783708,9.6,1,0.119923555,0.877286214,0.485,78.20214233,368.6,63.69967726,7.103954535,0.097994,0.105033039,0.121,108.4,0.159,0.09788095,13.48554408,21.25465438,0.295865412,0.203234081,0.119845672,0.000463336,0.137878208,64687,0.469903835,70.32581016,21.12542528,,15.5,0.760579737,0.102255204,58273,0.212894479,0.244744564,0.007550667,0.009609939,0.009129443,0.00085803,0.127074288,0.839205121,0.01655344,0.509086541,0.328455316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hopkins County,7840.528348,0.179474261,3.854986256,3.745733382,0.076148521,0.168019001,0.314,6.8,0.286,0.401296891,0.178850125,0.108695652,485.9,42.94556019,0.21227147,0.000274725,0.000274003,0.000575406,4342,0.34,0.33,0.939,0.520199029,0.035695538,0.211,4.442316785,0.308987511,11.26373626,146.7453,71.42659395,10.1,0,0.147645951,0.8281312,0.272,76.91521299,414.9,57.87994047,,0.119315325,0.119769975,0.116,138,0.182,0.069397205,,22.66897333,0.319539589,0.245185579,0.140663325,0.000822008,0.127940333,44925,0.606078317,44.93608077,31.44941759,4.4,15.5,0.693083465,0.102817126,36496,0.249040991,0.18023893,0.070528277,0.009453091,0.007151469,0.001096011,0.169169224,0.733066637,0.031810329,0.508000877,0.596257217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Houston County,9082.29568,0.200584042,4.103990033,3.841778369,0.08801956,0.181329496,0.277,4.4,0.291,0.581282656,0.161277394,0.217391304,298.4,40.41399704,0.190855515,0.000175793,0.000260632,0.000173754,4369,0.33,0.38,0.952,0.444964433,0.042345585,0.318,5.038450664,0.409704142,12.74501187,213.5340994,78.80082653,9.8,1,0.174021131,0.855226458,0.399,76.64908781,441.2,,,0.129518663,0.124854415,0.113,728.5,0.233,0.229070683,,32.32684931,0.336600345,0.226333753,0.105263158,0.000434386,0.180493274,37723,0.6653789,41.40601568,39.48556303,,14,0.686959654,0.178975811,23021,0.197645628,0.216324226,0.251379176,0.006559229,0.006732983,8.68772E-05,0.109552148,0.618131271,0.021819356,0.466096173,0.734872746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Howard County,9585.901387,0.199801497,3.767978839,3.54106939,0.098167133,0.156364345,0.366,6.8,0.244,0.823631898,0.198310968,0.14893617,491.9,67.45479833,0.169583333,0.000326904,0.000332963,0.001331854,7159,0.26,0.33,0.918,0.456061458,0.043040085,0.231,4.289288576,0.333375204,12.25890814,607.3910467,87.00315181,7.5,1,0.130298974,0.801177055,0.176,74.28661306,537.1,62.34413965,6.898714331,0.11665604,0.109921455,0.105,375.8,0.138,0.160136392,10.00418357,28.03199596,0.345421709,0.200140412,0.100932994,0.000887902,0.10782241,46899,0.594570459,46.30042955,21.71862787,7.5,20.8,0.680565627,0.1067565,36040,0.216897891,0.128773585,0.06154273,0.017008879,0.012069922,0.000776915,0.423917869,0.485654828,0.071066733,0.427802442,0.200645493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hudspeth County,5031.891257,0.339084248,5.13187738,4.17754362,0.122866894,0.195264522,0.295,2.4,0.241,0.004602992,0.147448161,0.225806452,266.4,59.67078189,0.309624697,,,,3788,0.18,0.27,0.94,0.189162562,0.059856864,0.254,4.997281916,0.383849558,2.467308167,105.1366777,,6.1,1,0.19072165,0.788587465,0.379,86.40573763,257.2,,,0.173493665,0.142826015,0.106,,0.123,0.672657543,,,0.341316496,0.373839662,0.149847095,,,39683,0.849586777,,,,,0.747191011,0.094247246,4408,0.227087114,0.157214156,0.020417423,0.018602541,0.015653358,0.001588022,0.777676951,0.176497278,0.298280802,0.485934664,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hunt County,9361.506487,0.183504085,3.815602979,3.736747827,0.086253369,0.164142807,0.317,6.9,0.259,0.655307736,0.187003376,0.275229358,496.4,35.18568964,0.196407265,0.000293246,0.000330237,0.000735044,6070,0.39,0.36,0.904,0.547806368,0.039217104,0.227,5.098293023,0.294954662,11.94704202,365.2004545,77.32701128,10.4,1,0.179532923,0.810713716,0.411,75.69555643,457.1,71.30698809,8.125819135,0.118409802,0.118611545,0.113,130,0.187,0.048831452,12.32826545,23.36224278,0.316476881,0.234557348,0.107759189,0.000745696,0.084245504,53421,0.55331288,51.11093933,40.32723477,4.8,16,0.69683144,0.145648895,93872,0.239102182,0.158087609,0.079192944,0.011760695,0.015190898,0.001693796,0.164276888,0.717221323,0.021998134,0.507254559,0.566313321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Hutchinson County,10051.73609,0.172440456,3.662036628,3.710537922,0.090175605,0.161415367,0.311,6.9,0.309,0.84,0.191639094,0.36,395.7,53.0906333,0.194701102,0.000325415,0.000421053,9.35673E-05,5199,0.3,0.34,0.938,0.589510749,0.060157581,0.172,5.066924067,0.333511491,19.06001581,482.7759618,94.2594167,7.1,0,0.110910187,0.852628077,0.184,74.83248355,509.6,62.35802414,,0.111532276,0.11350827,0.106,101.8,0.161,0.097732777,,29.55354446,0.307509692,0.229086229,0.121955403,0.000327485,,53465,0.468653892,39.06940302,24.24045292,7.2,15.7,0.795230158,0.076881648,21375,0.255859649,0.16205848,0.025076023,0.021894737,0.006736842,0.000842105,0.233918129,0.702409357,0.021668151,0.497263158,0.225643341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Irion County,,0.147856487,3.291797079,3.354696897,,0.129850433,0.29,5.9,0.239,0.796747968,0.189361671,0.2,,,0.141035857,0,0,,2328,0.42,0.42,1,0.730612245,0.029715762,0.132,5.232218326,0.298102981,32.11303789,63.23110971,,7.3,0,0.128787879,0.807479224,0.361,,,,,0.098346565,0.1011418,0.108,379.9,0.13,0.267992775,,,0.291070314,0.150341686,0.123425693,0,,63827,0.315384615,,,,,0.793209877,0.131121643,1516,0.220976253,0.215699208,0.01121372,0.011873351,0.002638522,0,0.263192612,0.703825858,0,0.490765172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Jack County,9640.485758,0.169204683,3.669716642,3.568096612,0.076023392,0.169927002,0.286,6,0.241,0.603825741,0.197449115,0.111111111,428,39.05831996,0.208591885,0.000343092,,0.000113225,5601,0.28,0.35,0.98,0.400589722,0.03740458,0.236,4.413730581,0.256491786,14.8673376,218.7202064,103.9172277,8.6,0,0.103960396,0.856036152,0.373,75.28084137,463.7,,,0.11231872,0.111780232,0.097,134.1,0.169,0.18053955,,25.68878043,0.320739218,0.241371481,0.135558928,0.000226449,,47824,0.580110497,,15.85689115,,,0.820813008,0.071983778,8832,0.218183877,0.167798913,0.039288949,0.011322464,0.005661232,0.001132246,0.168817935,0.770040761,0.033129276,0.438632246,0.532176028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Jackson County,7679.606648,0.173807305,3.498215689,3.46750431,0.076210826,0.14256361,0.31,7.8,0.247,0.500959147,0.184320392,0.333333333,310.5,39.87138264,0.18661191,0.000067254,0.000270179,,4400,0.33,0.39,0.963,0.558537978,0.039913114,0.202,4.498132546,0.253573319,12.10572332,208.3473352,75.86020049,9.5,1,0.136986301,0.81096465,0.382,78.22138742,404.2,,,0.107816332,0.107120598,0.108,124.2,0.141,0.04326022,,28.40157874,0.311981739,0.220582986,0.114554229,0.000472813,,49350,0.542556391,61.16974856,52.57632133,,13.5,0.697629969,0.106014886,14805,0.254508612,0.177169875,0.058831476,0.008510638,0.011820331,0.000472813,0.334211415,0.581898007,0.030853392,0.504424181,0.618188277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Jasper County,10391.78559,0.168259644,3.743289422,3.72617516,0.08961039,0.172000997,0.318,6.1,0.242,0.529795576,0.185302746,0.075,366.1,49.60083759,0.160702228,0.000364677,0.000309328,0.000309328,4829,0.33,0.37,0.962,0.410370183,0.074439462,0.283,4.97359057,0.281955327,14.02603232,339.8399101,85.99563839,9.5,1,0.116571893,0.804771533,0.41,75.05377755,485,43.53883664,,0.114141843,0.115466012,0.129,156.9,0.218,0.0758789,14.9932062,27.98488816,0.320484744,0.188924583,0.099697885,0.000562414,,43368,0.575801987,60.85946373,51.41854084,4,12.4,0.751377986,0.067299006,35561,0.240319451,0.192992323,0.160428559,0.006945811,0.005146087,0.000731138,0.066899131,0.748319789,0.00623576,0.504822699,0.781853823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Jeff Davis County,2997.359489,0.209117655,3.92234883,3.742019584,,0.145763284,0.272,8.5,0.249,0.47822374,0.1443529,0,,34.48275862,0.288557214,0.000454546,0,0.002192983,4295,0.28,0.26,1,0.353233831,0.031368821,0.348,4.138887523,0.028328612,31.81818182,206.4693737,,5.6,0,0.092682927,0.643249177,0.242,90.63427973,180.5,,,0.123947324,0.118275399,0.126,,0.098,0.04573974,,,0.300392395,0.298054475,0.187969925,0.000438597,,38537,0.564102564,,,,,0.803376365,0.036247335,2280,0.085087719,0.330701754,0.006140351,0.014035088,0.009649123,0.000438597,0.34122807,0.616666667,0.10733945,0.489473684,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Jefferson County,9460.701707,0.190475636,3.698448197,3.650498927,0.101978446,0.171493392,0.344,5.7,0.29,0.608630333,0.168064611,0.185897436,578.4,43.86592452,0.200468026,0.000581124,0.000561844,0.000889586,4988,0.38,0.43,0.859,0.525663385,0.073182322,0.27,5.541936574,0.426907367,11.77953424,707.3466432,68.03797842,10,1,0.168083855,0.895215676,0.197,75.81742049,459.2,79.58270622,8.799087502,0.117389737,0.115683751,0.126,566.7,0.235,0.079681024,11.76030922,15.27195922,0.351947838,0.244810496,0.097128338,0.001030047,0.129696153,47852,0.675506268,49.89108991,44.54009526,10.1,15.9,0.618815146,0.134020619,256299,0.239852672,0.140780885,0.333188971,0.010007842,0.040117207,0.000979325,0.207663705,0.404348047,0.044209567,0.487481418,0.084020089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Jim Hogg County,6878.419305,0.313933872,4.484197229,3.751623539,0.088282504,0.155622153,0.285,7.9,0.221,0.902075472,0.146986098,0.181818182,442.3,74.91856678,0.197592068,,0.000192234,,6916,0.25,0.29,0.848,0.49659864,0.072333685,0.402,5.955707864,0.431397575,1.943256899,76.64303506,65.26412776,8.1,1,0.109467456,0.773390037,0.294,78.13469298,343.5,,,0.149927727,0.123559538,0.103,124,0.073,0.170072877,,30.08588152,0.331824119,0.262289068,0.084436043,,,32319,0.83149873,,4.143413601,,,0.759294266,0.092307692,5202,0.301038062,0.173779316,0.005767013,0.005382545,0.004805844,0.000384468,0.928104575,0.055940023,0.059722788,0.496732026,0.173962264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Jim Wells County,9280.599666,0.267028732,4.216048754,3.684882973,0.103385594,0.154643554,0.301,8,0.24,0.473456095,0.16161124,0.2,198.2,62.22810668,0.19127256,0.000291623,0.000318074,0.000734017,6165,0.3,0.36,0.843,0.440638607,0.075348615,0.363,5.725620241,0.389237514,8.019635957,583.3656081,71.69326907,9.1,1,0.171005062,0.837535888,0.494,76.21948437,457.2,38.63738811,,0.137391315,0.119129249,0.099,76.1,0.101,0.094986853,,26.59500981,0.326481213,0.244558204,0.088451682,0.000538279,0.176635889,40681,0.742273059,,34.30186149,10.4,17.4,0.693918026,0.109672262,40871,0.282302855,0.150448974,0.00511365,0.010569842,0.004648773,0.000807419,0.806170634,0.178243743,0.038264435,0.506104573,0.400852148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Johnson County,7376.162753,0.149092347,3.392306762,3.481455509,0.068819928,0.156014187,0.296,7.4,0.224,0.58545457,0.196239889,0.231481482,296.9,37.96483585,0.178875786,0.000453226,0.000382544,0.000711293,6135,0.36,0.46,0.932,0.533957959,0.037655174,0.154,3.879137252,0.263704697,8.023322758,186.779531,58.17661773,10.5,0,0.127223619,0.854995961,0.53,77.21371536,387,58.40397855,6.959426543,0.104405189,0.106827804,0.094,165.3,0.148,0.074424402,9.784636083,15.60100388,0.299579546,0.212669168,0.107434861,0.000430362,0.148790864,61813,0.532048773,42.29863031,30.39328957,3.3,11.8,0.738835704,0.094849386,167301,0.260309263,0.139299825,0.03217554,0.0096951,0.00917508,0.004626392,0.213298187,0.72187853,0.031058059,0.500959349,0.378741702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Jones County,10700.6501,0.179898509,3.699766031,3.362751538,0.068791946,0.173874735,0.304,6.8,0.261,0.436986437,0.205477191,0.294117647,85.1,52.58245177,0.195692102,0.000249888,0.000100085,5.00425E-05,6844,0.29,0.28,0.959,0.337555887,0.053238687,0.249,5.191497638,0.340054168,13.99370283,269.08085,100.2435919,8.1,1,0.096539162,0.76909164,0.282,75.27178009,447,113.0023307,,0.114272611,0.105587877,0.097,223.1,0.173,0.087481292,,37.17578427,0.338411955,0.230805464,0.114820847,0.00040034,,44132,0.638536221,45.15698794,28.72471618,,21.1,0.738598048,0.085430969,19983,0.175399089,0.15232948,0.120002002,0.014512336,0.007456338,5.00425E-05,0.279037182,0.582595206,0.011802969,0.370414853,0.851499852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Karnes County,6655.754728,0.235003579,4.064909683,3.575138704,0.085854456,0.169532786,0.299,7.3,0.229,0.76666217,0.185452982,0.25,146.9,48.29339143,0.155592687,0.000262226,0.000658458,0.000131692,4554,0.29,0.45,0.949,0.373748136,0.03486924,0.258,5.905132442,0.425024826,13.76688082,261.589404,67.63656618,9.4,1,0.160092807,0.825723831,0.269,78.60798383,379.5,,,0.128926419,0.114456121,0.094,246.4,0.135,0.106561459,,25.57254077,0.338575149,0.184146862,0.094500152,0.000197537,0.313793103,48708,0.623309467,46.6500679,23.43537627,,,0.743667209,0.077204984,15187,0.207480082,0.141963521,0.085797063,0.01000856,0.004477514,0.000395075,0.539672088,0.363797985,0.064486639,0.407124514,0.383904479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Kaufman County,7417.944615,0.15684834,3.486113346,3.502325408,0.08086178,0.161233676,0.305,7.5,0.259,0.568834059,0.20079975,0.330357143,333.9,32.78387606,0.17500873,0.000321082,0.000423167,0.00089516,5553,0.36,0.49,0.932,0.575358351,0.035180107,0.128,4.126188569,0.258819079,7.942543304,234.1374105,62.87702331,10.6,1,0.149915302,0.830288104,0.561,77.18466072,394.7,42.63830315,5.560791706,0.105323554,0.107616584,0.101,192.5,0.158,0.039994749,11.80030512,18.5317286,0.316514566,0.215013784,0.092923875,0.00037434,0.054982264,65942,0.481170304,34.81915807,25.33059425,4.4,13.5,0.771389459,0.107312547,122883,0.276327889,0.119251646,0.111032446,0.009863041,0.013354166,0.000887023,0.214301409,0.641325489,0.036875949,0.507075836,0.488176101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Kendall County,5600.217489,0.131826827,3.068926729,3.186801551,0.07102502,0.122098127,0.263,8.4,0.205,0.808620174,0.198570738,0.387096774,106.5,12.8232079,0.140042927,0.000775741,0.000863126,0.001430973,2159,0.44,0.46,0.979,0.708528037,0.030668921,0.109,4.521602147,0.186390218,8.697696286,108.7587903,58.44908544,9.2,1,0.148339483,0.790949579,0.469,80.87564079,243.4,59.36249839,,0.092251447,0.096854291,0.093,108.3,0.118,0.019269368,,17.1324631,0.298398544,0.159553731,0.097215578,0.000863126,,89637,0.238288969,40.00236014,34.5903794,3.6,13.8,0.72858082,0.126445356,44026,0.234202517,0.187480125,0.010561941,0.007268432,0.012878754,0.000931268,0.241470949,0.71971108,0.018995787,0.510289375,0.581592338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Kenedy County,,0.267445543,4.277778223,3.753374424,,0.154276601,0.277,3.3,0.229,0,0.149563495,0,,,0.201166181,0,0,0,33333,,0.42,,0.175572519,0.032520325,0.188,3.990263142,0.158536585,0,977.99511,,8.4,1,0.137931035,0.972067039,0.063,,,,,0.141017692,0.124529128,0.106,,0.125,0.568639931,,,0.329043114,0.245614035,0.111111111,0,,38031,0.68,,,,,0.282894737,0.048192771,417,0.273381295,0.182254197,0.021582734,0.016786571,0.007194245,0,0.743405276,0.208633094,0.353053435,0.489208633,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Kent County,,0.147549545,3.329547879,3.448659211,,0.12974709,0.277,4.8,0.249,0.429455446,0.170631895,0.5,,,0.201886793,0,0,0,2048,0.23,0.19,0.9,0.814814815,0.026086957,0.181,4.869497468,0.265734266,26.00780234,319.284802,,7.1,1,0.108108108,0.723333333,0.042,,,,,0.100780056,0.104749554,0.121,,0.145,0.361459981,,,0.283117871,0.219638243,0.150326797,0,,45330,0.3203125,,,,,0.734545455,0.114754098,763,0.209698558,0.262123198,0.01310616,0.015727392,0,0.001310616,0.19921363,0.756225426,0.009708738,0.507208388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Kerr County,7951.006013,0.177225489,3.795610782,3.630271718,0.079330222,0.142731719,0.287,6.8,0.243,0.715284635,0.157683771,0.188679245,111.9,36.37250122,0.201808649,0.000854303,0.000638051,0.002764888,2600,0.45,0.46,0.94,0.543062693,0.034100517,0.235,4.092668827,0.377656282,14.17365642,237.5226681,80.48874336,8.5,1,0.181639183,0.788448687,0.207,78.15098068,377.7,63.08352258,,0.115522079,0.115177348,0.138,118.3,0.151,0.128248175,15.56632226,16.3720174,0.287875583,0.239594024,0.10591445,0.00075406,,49748,0.590276782,50.74338295,25.03848646,5.1,18.8,0.71234208,0.102762148,51720,0.193329466,0.27424594,0.014346481,0.011736272,0.0104215,0.001044084,0.268406806,0.691415313,0.024598331,0.518368136,0.41102267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Kimble County,9620.550852,0.175292828,3.657698625,3.621860676,0.078767123,0.143637225,0.311,7.2,0.266,0.606468418,0.159559963,0.0625,410.2,47.04595186,0.223174603,0.000678273,0.000453515,0.000226757,2714,0.28,0.25,0.981,0.503896104,0.035318925,0.368,4.368096772,0.481302774,20.34817997,101.9945603,76.78410117,7.5,1,0.123115578,0.726062468,0.265,78.35596491,367.4,,,0.113895192,0.11395424,0.122,,0.158,0.076869655,,,0.295364521,0.257264957,0.131242741,0.00090703,,41081,0.690363349,,5.050316468,,,0.751159196,0.113114754,4410,0.182086168,0.290929705,0.004535147,0.01292517,0.008163265,0.00090703,0.245804989,0.730385488,0.021785971,0.508163265,0.443021489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
